rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,,
114.9325,995.75,75,8.6625,0,0,0,0,9.72,-230.75,-36.9625,4,0,8.666666667,0,40.33333333,0,309.3333333,0,140.3333333,0,257.3333333,0,1,8.666666667,8.033333333,74.33333333,0,388.9966667,0,295.4033333,83,96.57333333,42,75.88,316,0,585.86,0,80,0,98.53666667,0,12.66666667,309.3333333,257.3333333,0,4.333333333,1,51,3,3,N,BA,N,28697,63723.41333,4674.43,4537.45,62598.41,28314,92.6,1277.52,577.84,1073,521,127,1020,520,113,S,CENTRAL/SOUTH TEXAS AREA,Y,N,29.98999023,4,3,NA,0,0,O,2,M,U,2,M,7,2,G,,0,S,U,U,U,U,U,Y,53,1000541,,
121.07,743.25,49.99,1.7325,199,59.7,59.7,0,9.195,19.75,22.55,1.333333333,0,2.666666667,0,45,0,305.3333333,0,128.3333333,0,257,0,0,0,0,60.66666667,0,228.44,0,230.6733333,36.66666667,25.23666667,4.333333333,14.38,319.6666667,0,390.7066667,0,65,0,68.40666667,0,4,305.3333333,257,0,3.333333333,1,47,2,1,U,A,N,15872,26508.17,4152.84,4056.24,26431.17,15819,88.18,574.59,343.89,737,456,114,781,460,126,C,TENNESSEE AREA,Y,N,29.98999023,4,3,NA,1,1,O,7,S,M,3,M,8,1,C,A,0,N,U,U,U,Y,Y,Y,621,1000542,,
78.2225,1273.25,75,0.2475,0,0,0,0,0,40.75,-1.2725,6.666666667,0,5.666666667,0,47.33333333,0,439.3333333,0,187.3333333,0,382,0,1,2,1.31,77.66666667,0,443.52,0,442.6066667,133.6666667,126.32,22.66666667,43.32,419.3333333,0,664.6133333,0,147.6666667,0,221.51,0,12.33333333,439.3333333,382,0,7.666666667,0,49,2,2,N,B,N,38593,84072,4667.09,4546.12,83539,38359,101.02,1856.42,852.42,1260,673,78,1228,643,78,R,MIDWEST AREA,N,N,29.98999023,8,3,NA,0,0,O,3,S,M,2,M,6,2,C,A,0,S,U,Y,U,U,U,Y,647,1000543,,
104.4975,623,75,9.6525,0,0,0,0,0,833,-3.3275,1,0,4,0,6,0,64.33333333,0.333333333,72.66666667,0,53.66666667,0.333333333,0.333333333,0.333333333,0.01,40.66666667,0,125.1633333,0.673333333,156.3033333,8,12.07666667,3.333333333,3.92,94.33333333,0.333333333,228.65,0.673333333,31.66666667,0,52.81666667,0,5,64.66666667,54,0,4.333333333,0,47,1,1,U,A,N,16973,45026.58667,4535.21,4412.17,44068.59,16618,95.92,958.01,361.26,345,151,106,195,83,91,U,SOUTH FLORIDA AREA,N,N,129.9899902,8,7,WCMB,1,1,O,1,S,U,2,M,9,1,C,A,0,I,U,U,U,U,U,Y,48,1000544,,
57.0125,383.75,49.99,0,0,0,0,0,6.5725,42.25,6.7575,1,0,2.666666667,0,24,0,120,0,43.66666667,0,92.66666667,0,0,0,0,22,0,165.8133333,0,88.28666667,5.666666667,3.74,0.666666667,0.426666667,94.66666667,0,168.74,0,41.33333333,0,85.35666667,0,3.666666667,120,92.66666667,0,0,0,47,1,1,N,B,N,9112,18457,2691.64,2625.51,18223,9041,57.08,396.15,196.54,370,151,55,362,142,53,U,DALLAS AREA,Y,N,59.98999023,4,4,WCMB,0,0,O,15,S,M,3,M,7,1,C,A,0,N,U,U,U,U,U,Y,737,1000545,,
211.88,2762,94.3525,25.4925,831,84.735,84.15,0.585,0,-31,53.69,14,0,15.66666667,0,68.33333333,0,864.6666667,0.333333333,256,0,771.3333333,0.333333333,0.333333333,1.333333333,1.09,99.66666667,0.333333333,1253.286667,0.083333333,500.3633333,129,143.9633333,40.33333333,87.95666667,904.6666667,0.333333333,1581.78,0.083333333,118,0,171.87,0,29.66666667,865,771.6666667,0,47.33333333,1,49,1,1,U,CA,N,26346,64006.32,4986.14,4651.08,63358.32,26102,98.96,1348.05,555.36,2772,1281,194,2574,1169,175,T,SOUTH FLORIDA AREA,Y,N,59.98999023,5,5,WCMB,1,0,O,6,S,M,3,M,7,2,C,A,0,N,U,U,Y,Y,Y,Y,683,1000546,,
63.725,974,45,2.475,62,15.5,15.5,0,0,-144,-15.605,7,0,7,0,21.33333333,0,235.6666667,0,101.3333333,0,202,0,0,0,0,43.33333333,0,394.2233333,0,225.95,58,44.08,13.66666667,19.03333333,220.6666667,0,481.02,0,81,0,139.1533333,0,14,235.6666667,202,0,8,0,49,3,2,N,BA,N,12231,29049.12333,2944.28,2845.2,28867.12,12141,60.54,614.19,258.32,1022,394,69,1083,402,62,S,SOUTH FLORIDA AREA,N,R,39.98999023,5,5,WC,0,0,O,7,S,U,2,M,6,2,C,A,0,U,U,U,Y,Y,U,Y,374,1000547,,
49.99,513.5,59.99,0,0,0,0,0,0,136.5,0,8.333333333,0,0,0,13.33333333,0,90.66666667,0,31.66666667,0,73,0,0,0,0,14.33333333,0,193,0,52.66333333,23.66666667,23.42333333,0.333333333,0.473333333,69.33333333,0,168.9,0,27.33333333,0,76.76333333,0,8.333333333,90.66666667,73,0,1,0,53,1,1,Y,A,N,4663,19520,2551.64,2469.38,19255,4573,49.39,385.1,91.46,468,116,50,480,123,50,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,,2,2,WCMB,0,0,O,15,S,S,1,M,7,1,C,A,0,H,U,U,U,U,U,Y,427,1000548,,
48.3325,7,48.3325,0,0,0,0,0,0,-6,1.6675,0,0,0,0,0,0,2,0,1,0,2,0,0.333333333,0.333333333,0.1,1,0,2.013333333,0,0.5,1.666666667,1.913333333,0,0,2,0,1.133333333,0,1,0,1.38,0,0,2,2,0,0,0,53,1,1,N,A,N,8276,15337.20667,2690.06,2628.77,15294.21,8252,51.54,299.89,161.8,9,4,48,13,8,49,T,OHIO AREA,N,R,9.989997864,4,4,NA,0,0,O,5,S,A,2,M,6,,C,A,0,D,U,U,Y,Y,U,Y,686,1000549,,
157.015,2041.75,84.99,1.2375,241.75,60.4375,60.4375,0,0,-278.75,-34.685,17.66666667,0,16,0,111.3333333,0,716.3333333,0,191.3333333,0,574,0,0.666666667,1.666666667,1.416666667,89.66666667,0,863.3233333,0,406.9233333,120.3333333,117.94,58.66666667,133.7866667,630.3333333,0,1069.483333,0,132.3333333,0,200.76,0,33.66666667,716.3333333,574,0,15.33333333,1,49,2,2,U,A,N,24561,54491.14,5121.28,5039.02,54402.14,24509,111.98,1208.94,544.64,2135,857,169,1914,776,142,S,SOUTH FLORIDA AREA,Y,N,29.98999023,3,3,WC,0,0,O,6,S,M,2,M,6,2,C,A,0,H,U,U,U,U,U,Y,365,1000550,,
83.475,827,80,0,0,0,0,0,0,195,-0.225,2.666666667,0,6.333333333,0,63,0,241.3333333,0,186.6666667,0,171.6666667,0,0,0,0,102,0,212.2166667,0,262.4366667,9,6.926666667,1.666666667,1.016666667,306.6666667,0,396.0833333,0,49.33333333,0,78.57,0,9,241.3333333,171.6666667,0,1,0,53,1,1,U,B,N,22739,35653,4549.79,4396.72,35294,22546,86.21,692.04,442.08,762,485,83,710,467,84,U,SOUTH FLORIDA AREA,Y,R,9.989997864,11,5,WC,0,0,O,1,S,B,1,M,3,1,A,A,0,H,U,U,U,U,U,N,256,1000551,,
32.44,95,29.99,0,7,2.45,2.45,0,0,-20,-2.45,2,0,0,0,6,0,45.33333333,0,2.666666667,0,37.33333333,0,0,0,0,2.666666667,0,65.28,0,0.36,0.333333333,0.16,0,0,32,0,52.59,0,6,0,13.04666667,0,2,45.33333333,37.33333333,0,0,1,51,1,1,U,A,N,2274,5426.036667,1821.17,1802.78,5396.04,2262,36.79,110.12,46.16,102,42,33,94,41,33,S,NEW ENGLAND AREA,Y,N,59.98999023,2,2,WCMB,1,0,O,8,S,M,2,M,9,1,I,A,0,U,Y,Y,U,U,U,Y,821,1000552,,
92.4175,1180.5,80,0.495,0,0,0,0,0,347.5,3.1625,33.66666667,0,8.666666667,0,41.66666667,0,284.3333333,0,248,0,220,0,0.333333333,0.333333333,0.023333333,113.6666667,2.333333333,299.1333333,0,396.3966667,79.33333333,123.14,10,22.02333333,346,0,574.6933333,0,102.3333333,0,120.8366667,0,42.33333333,284.3333333,220,0,16.33333333,1,53,1,1,N,A,N,67034,121809.02,8034.34,7874.97,120918.02,66528,154.41,2370.94,1304.47,1065,584,91,1686,874,198,C,SOUTH FLORIDA AREA,Y,N,199.9899902,8,6,WCMB,0,0,O,15,S,M,6,M,9,3,I,A,0,H,U,U,Y,Y,Y,Y,351,1000553,,
50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,1,Y,A,N,5133,12525.13,2628.09,2531.07,12137.13,4949,51.65,247.7,101,0,0,50,0,0,50,T,OHIO AREA,N,N,29.98999023,1,1,NA,0,0,O,,,U,1,M,8,2,C,,0,N,U,U,U,U,U,Y,1535,1000554,,
84.1625,1038.5,50,1.2375,316.5,31.65,31.65,0,0,231.5,18.7175,8.333333333,0,1.666666667,0,57.66666667,0,346.3333333,0,254.6666667,0,281.3333333,0,0,0,0,144.6666667,0,314.2866667,0,376.1666667,154.6666667,111.13,78,62.76666667,449.6666667,0,636.2433333,0,44.33333333,0,54.21,0,10,346.3333333,281.3333333,0,11,1,49,3,3,Y,A,N,33561,53811.02,4206.36,4149.91,53788.02,33547,86.46,1120.58,698.9,961,563,78,861,512,70,,NORTHWEST/ROCKY MOUNTAIN AREA,N,R,9.989997864,3,2,NA,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,860,1000555,,
84.66,1642.75,80,1.485,0,0,0,0,0,0.25,-2.47,9.333333333,0,9,0,70.33333333,0,414,0,490.6666667,0,331.3333333,0,1.333333333,11,10.21,304.3333333,0,400.2133333,0,628.9266667,58.66666667,40.92333333,14.33333333,12.7,692,0,900.1966667,0,124,0,128.9433333,0,18.33333333,414,331.3333333,0,23,0,51,2,1,Y,A,N,33152,56762.05667,4295.59,4205.26,56743.06,33138,85.82,1158.02,676.29,1643,1064,85,1465,960,89,S,SOUTH FLORIDA AREA,N,N,79.98999023,6,5,WC,0,0,,,,U,,M,,,,,0,H,U,U,U,U,U,N,153,1000556,,
53.4975,35,50,0.2475,0,0,0,0,0,-35,-0.2475,0.666666667,0,0,0,1.333333333,0,11,0,3,0,9,0,0,0,0,2,0,31.43,0,3.943333333,0.333333333,0.383333333,0,0,8.333333333,0,29.81666667,0,2.333333333,0,5.556666667,0,0.666666667,11,9,0,0,1,51,1,1,Y,B,N,4050,10162.15333,3517.1,3408.76,9817.15,3968,68.18,196.34,79.36,47,13,53,56,19,53,T,NEW YORK CITY AREA,N,N,29.98999023,1,1,NA,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,1535,1000557,,
117.9775,1176.75,49.91,0.7425,224,77.325,77.325,0,0,-448.75,-36.0075,10.33333333,0,0,0,25.33333333,0,150,0,78.66666667,0,118,0,0,0,0,48.33333333,0,726.9,0,236.2966667,39.33333333,80.32333333,12,105.06,80,0,391.3866667,0,77.66666667,0,571.81,0,10.33333333,150,118,0,0,1,51,1,1,N,A,N,2060,10639,1429.06,1215.54,10597,2050,71.5,623.35,120.59,1326,199,130,977,151,102,U,DALLAS AREA,T,N,199.9899902,3,3,WCMB,0,0,O,8,S,U,3,M,8,2,I,A,0,O,U,U,U,U,U,Y,100,1000558,,
75.0875,777.75,94.99,0,0.25,0.0975,0,0.0975,0,-93.75,-0.0975,11,0,0.666666667,0,32.33333333,0,219,0.666666667,169.3333333,0,177.6666667,0.666666667,0,0,0,94.33333333,0.333333333,293.6633333,0.053333333,233.0566667,34.66666667,39.46666667,6.333333333,10.57333333,300.3333333,0.666666667,466.1233333,0.053333333,27,0,60.59666667,0,11.66666667,219.6666667,178.3333333,0,6,0,53,2,2,Y,A,N,15769,31632,3484.73,3378.28,31524,15707,82.4,768.88,383.1,809,328,75,939,367,81,T,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,149.9899902,7,3,WCMB,0,0,O,15,S,M,2,M,5,,C,A,0,U,U,U,U,U,U,Y,223,1000559,,
110.645,2330.75,80,3.96,342.75,34.275,34.275,0,0,564.25,-2.985,44.66666667,0,46.66666667,0,123.6666667,0,905,0,240.6666667,0,706.3333333,0,0.666666667,3.333333333,3.033333333,134.6666667,0.666666667,1048.163333,0,330.0933333,106,79.16666667,4.666666667,11.06666667,743.6666667,0,1121.913333,0,187,0,256.3433333,0,91.33333333,905,706.3333333,0,41.66666667,0,49,1,1,N,A,N,44998,87989.71667,3892.02,3773.11,87656.72,44824,101.98,2369.1,1211.46,2143,1124,111,2250,1192,98,S,SOUTH FLORIDA AREA,Y,R,79.98999023,9,5,WCMB,0,0,O,3,S,M,4,M,7,2,I,A,0,U,U,U,U,Y,Y,Y,66,1000560,,
50.3175,675,49.91,0,20.75,8.3,8.3,0,0,198,20.1225,2.666666667,0,13,0,23.66666667,0,190.3333333,0,54.33333333,0,151.3333333,0,9.666666667,59.66666667,54.31333333,24.66666667,1,429.78,0,96.84333333,18,11.95,14.66666667,14.27333333,77,0,188.45,0,128.3333333,0,338.1766667,0,15.66666667,190.3333333,151.3333333,0,2,0,47,2,2,N,AA,N,5873,11253,1458.96,1437.18,11235,5863,31.24,244.24,127.46,609,204,44,570,192,51,C,DALLAS AREA,Y,N,149.9899902,5,3,WCMB,1,0,O,13,S,S,5,M,2,1,,A,0,N,U,U,U,U,Y,Y,236,1000561,,
100.8325,2486.75,80,9.1575,92,9.2,9.2,0,0,-547.75,-17.9225,22,0,22,0,178.6666667,0,721,0,362.3333333,0,508.6666667,0,2.666666667,8,6.073333333,195,1.333333333,646.6533333,0,725.5933333,101.6666667,105.6466667,25.33333333,54.68666667,348,0,499.41,0,512.6666667,0,872.8266667,0,44,721,508.6666667,0,31,0,51,1,1,U,E,N,47937,100104.4333,4683.77,4559.9,99960.43,47841,95,2082.51,996.69,2669,1285,107,2655,1267,105,U,SOUTH FLORIDA AREA,Y,N,199.9899902,13,6,WCMB,0,0,,,,U,1,M,,,A,,0,S,U,U,U,U,U,N,9,1000562,,
95.2975,894.25,51.9025,2.475,30.5,10.075,6.9,2.925,28.3775,145.75,-10.0375,9,0,7.333333333,0,59.66666667,0,318,2.666666667,70.66666667,35.66666667,244.3333333,2.666666667,1,3,2.34,34.66666667,0,361.0766667,5.723333333,119.5166667,71,39.68333333,21.33333333,47.85333333,182.3333333,1,315.2433333,1.803333333,130.3333333,1.666666667,165.35,3.92,16.33333333,320.6666667,247,0,4.666666667,1,47,2,2,N,B,N,9154,24634.14,3143.26,3113.22,24146.14,9003,94.34,731.7,272.82,846,396,99,702,393,98,C,MIDWEST AREA,Y,N,199.9899902,6,5,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,360,1000563,,
36.4875,104.5,44.99,0.2475,0,0,0,0,0,-3.5,-1.4975,2.333333333,0,0,0,14.66666667,0,55.66666667,0,12.66666667,0,39.66666667,0,2,5,3.283333333,8.333333333,0,60.99333333,0,6.223333333,12,17.57,2.666666667,2.866666667,32.33333333,0,45.97,0,14,0,21.24666667,0,2.333333333,55.66666667,39.66666667,0,0,0,49,1,1,Y,CA,N,8099,18393.18667,3350.57,3319.52,18366.19,8087,69.16,382.63,168.48,106,49,37,185,88,38,S,GREAT LAKES AREA,Y,N,149.9899902,3,3,WCMB,1,0,O,2,S,M,3,M,9,2,C,A,1,I,U,U,U,U,U,Y,455,1000564,,
104.2925,1005,104.99,0.99,2.5,0.625,0.625,0,3.6875,-145,1.9375,5,0,2.666666667,0,28.33333333,0,265.6666667,1,44,0,231.3333333,1,0,0,0,13.33333333,0.666666667,581.23,30.71,185.09,19,19.33,1,2.363333333,233.3333333,0,642.0133333,0,36,1,124.3066667,30.71,7.666666667,266.6666667,232.3333333,0,1,0,51,1,1,Y,A,N,7028,23229,2971.12,2903.37,22545,6786,59.25,460.1,138.49,1053,290,104,910,250,104,U,GREAT LAKES AREA,Y,N,199.9899902,3,3,WCMB,,,,,,,,,,,,,,,,,,,,,382,1000565,,
95.2675,815.25,94.99,1.485,0,0,0,0,0,-350.25,-7.0275,9.333333333,0,10.66666667,0,30.66666667,0,247,0,74.33333333,0,197.3333333,0,1,10,9.676666667,26.66666667,0,424.3966667,0,183.0733333,16.33333333,14.76666667,12.33333333,18.03,208.6666667,0,501.1833333,0,61.66666667,0,106.2866667,0,20,247,197.3333333,0,3,0,47,2,2,N,A,N,11646,30114.22,3140.83,3075.06,30089.22,11634,66.85,654.11,252.91,932,318,98,850,286,93,U,SOUTH FLORIDA AREA,Y,N,199.9899902,5,4,WCMB,0,0,,0,M,U,1,M,5,,B,C,0,H,U,U,U,U,U,N,99,1000566,,
65.5675,393,54.99,6.435,4.5,1.03,0.25,0.78,0,-316,-6.4675,9.666666667,0,0,0,18.66666667,0,225.6666667,0,70.33333333,0,198.6666667,0,0.333333333,2.333333333,2.233333333,48,0,383.08,0,120.2566667,76.66666667,158.37,6,35.85666667,166.6666667,0,317.3466667,0,62.33333333,0,185.99,0,9.666666667,225.6666667,198.6666667,0,0.333333333,1,53,1,1,N,A,N,14204,34535.42,3811.69,3752.01,34476.42,14173,72.15,663.01,272.56,498,184,68,564,216,70,U,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,29.98999023,4,4,WCMB,0,0,R,5,M,M,1,M,6,,C,B,0,N,U,U,U,U,U,Y,746,1000567,,
79.8425,595.5,74.99,1.7325,8,3.12,0,3.12,0,-38.5,-0.8925,8,0,3.666666667,0,27.33333333,0,231,3.666666667,80,0,196.3333333,3.666666667,0,0,0,43.33333333,0.333333333,281.9333333,9.046666667,121.7833333,33,38.40666667,5,14.42333333,240.3333333,2.666666667,353.62,7.38,31.66666667,1,50.09666667,1.666666667,11.66666667,234.6666667,200,0,3.666666667,0,53,1,1,N,A,N,14404,30396.27667,4153.87,4070.01,30289.28,14349,83.06,618.15,292.84,608,282,80,667,296,81,S,SOUTH FLORIDA AREA,Y,N,199.9899902,4,4,WCMB,1,1,O,8,S,M,1,M,9,1,C,A,0,J,U,U,U,U,U,Y,85,1000568,,
55.335,144.25,54.7,1.7325,0,0,0,0,0,-137.25,-55.335,7.666666667,0,3.666666667,0,7.666666667,0.333333333,61,0.333333333,30,0,46.33333333,0,0.666666667,0.666666667,0.586666667,13.33333333,0,46.50666667,0,44.54,12.33333333,11.76666667,0.666666667,0.106666667,44.66666667,0,62.11666667,0,27.33333333,0,28.93,0,11.33333333,61.33333333,46.33333333,0,1.333333333,1,51,2,2,N,A,N,13193,29870.38,6735.23,6602.86,29848.38,13176,134.75,609.15,268.9,190,98,74,563,221,162,,SOUTH FLORIDA AREA,Y,N,129.9899902,9,4,WCMB,0,0,O,12,S,S,6,M,9,2,C,A,0,U,U,U,U,U,U,Y,401,1000569,,
349.7325,3251.75,207.49,2.475,667.5,165.1,165.1,0,1.915,-434.75,-144.3025,65.66666667,0,9.333333333,0,110,0,1087.666667,0,213.6666667,0,909.6666667,0,0,0,0,138.3333333,0,1793.956667,0,339.5066667,385.3333333,470.3066667,6.333333333,17.98333333,789,0,1738.21,0,228.6666667,0,395.2533333,0,75,1087.666667,909.6666667,0,3.333333333,0,47,3,3,N,A,N,25451,81269,11529.73,11450.78,81092,25404,327.17,2316.91,725.83,3397,1232,398,3164,1169,400,U,DALLAS AREA,Y,N,149.9899902,5,5,WCMB,0,0,O,11,S,M,6,M,9,3,C,A,1,N,U,U,U,Y,Y,Y,358,1000570,,
93.055,2007.75,80,0.2475,118,11.8,11.8,0,0,-350.75,-12.055,8.666666667,0,21.33333333,0,79.66666667,0,673,0,408.6666667,0,567,0,0.333333333,0.666666667,0.506666667,205.3333333,0.333333333,655.27,0,572.1966667,138.3333333,80.78333333,109.6666667,150.1466667,891,0,1139.78,0,81,0,87.68666667,0,30,673,567,0,24,0,47,5,5,Y,A,N,25139,42809.28333,3996.19,3897.37,42786.28,25127,86.61,950.81,558.38,2125,1341,97,2160,1361,107,S,SOUTH FLORIDA AREA,N,R,9.989997864,4,4,WCMB,0,0,O,2,M,U,2,M,6,,H,J,0,N,U,U,U,U,U,N,179,1000571,,
300.2175,4830.25,80,26.73,1887.25,188.725,188.725,0,0,-932.25,-74.9875,9.333333333,0,35,0,230.3333333,0,1471.333333,0,959.6666667,0,1203,0,0,0,0,533.3333333,0.333333333,1725.863333,0,1382.246667,197,149.7766667,281.6666667,387.9766667,1921.333333,0,2761.316667,0,235,0,346.7966667,0,44.33333333,1471.333333,1203,0,170.6666667,0,51,5,5,Y,A,N,98874,173608.37,10159.28,10061.21,173302.37,98705,201.22,3466.05,1974.1,5141,2904,325,4674,2673,296,S,SOUTH FLORIDA AREA,Y,R,29.98999023,7,5,WCMB,0,0,O,2,M,U,2,M,6,,H,J,0,N,U,U,U,U,U,N,225,1000572,,
163.385,1054.5,31.3575,3.2175,359.5,115.04,115.04,0,0.0975,-917.5,-67.375,10.33333333,0,12,0,44.66666667,0,354,0,134,0,289,0,0,0,0,63.66666667,0,476.93,0,236.1266667,61.66666667,43.38666667,3.333333333,2.62,235.3333333,0,313.7333333,0,177.3333333,0,399.3166667,0,22.33333333,354,289,0,17.33333333,0,49,2,1,N,A,N,20991,41748.08667,3723.07,3577.33,40953.09,20614,76.11,871.34,438.6,1360,653,186,1134,590,139,U,SOUTH FLORIDA AREA,Y,N,149.9899902,3,3,WCMB,1,0,O,15,S,M,4,M,5,1,C,A,0,H,U,U,U,U,Y,Y,11,1000573,,
81.225,227.75,59.99,1.2375,0,0,0,0,0,30.25,98.235,1.333333333,0,0.666666667,0,5,0,61.66666667,0,5,0,54.66666667,0,0,0,0,2.666666667,0,152.8666667,0,8.686666667,2.666666667,2.58,0,0,46.33333333,0,133.9066667,0,13.33333333,0,27.64666667,0,2,61.66666667,54.66666667,0,0.333333333,1,53,2,2,N,A,N,3611,10012.05,2945.3,2915.46,10012.05,3611,56.07,192.54,69.44,218,62,48,261,71,49,C,SOUTH FLORIDA AREA,U,N,,4,4,UNKW,0,0,O,5,S,M,3,M,9,,I,A,0,U,U,U,U,U,U,Y,-3,1000574,,
63.3775,885.25,66.0375,0.2475,27.25,7.0925,6.3125,0.78,0,-473.25,-11.8275,15.66666667,0,20,0.333333333,67,3.666666667,307.3333333,5,218.6666667,0,214,1,0.333333333,4.333333333,4.333333333,113,0,226.9133333,0.826666667,292.0366667,36,31.58333333,15.66666667,20.87333333,330.6666667,0.333333333,408.75,0.01,92.66666667,0.666666667,110.2,0.816666667,36,312.3333333,215,0,7,0,51,3,1,N,B,N,24995,45221.15,3811.45,3722.74,44760.15,24783,75.97,913.47,505.78,1043,538,67,921,459,71,S,SOUTH FLORIDA AREA,T,N,99.98999023,5,4,WCMB,1,1,O,1,S,M,4,M,7,2,I,A,0,H,U,U,U,U,Y,Y,68,1000575,,
39.99,213.5,39.99,0,0,0,0,0,0,149.5,0,0,0,3.333333333,0,15,0,53.66666667,0,6.333333333,0,35.33333333,0,0,0,0,3.666666667,0,71.90333333,0,12.5,2.666666667,2.353333333,0.666666667,3.233333333,11,0,27.11333333,0,30.66666667,0,57.29,0,3.333333333,53.66666667,35.33333333,0,0,0,53,1,1,N,A,N,17773,44883,3663.01,3529.95,43583,17227,69.21,854.57,337.78,164,43,40,125,32,38,S,SOUTH FLORIDA AREA,Y,N,199.9899902,4,3,WCMB,1,0,O,15,S,M,3,M,5,2,,A,0,S,U,U,U,Y,U,Y,37,1000576,,
155.1925,1350.5,75,4.7025,10.25,1.025,1.025,0,0,-359.5,74.2375,3.666666667,0,4.333333333,0,16,0,118.3333333,0,48.66666667,0,95.66666667,0,0.666666667,5,4.6,24.66666667,0,119.8466667,0,96.53333333,20.33333333,15.52333333,4.666666667,3.95,102.6666667,0,151.9666667,0,40.33333333,0,64.41333333,0,8,118.3333333,95.66666667,0,3,1,47,1,1,U,B,N,21871,50592.21667,4083.46,3976.43,50430.22,21814,113.61,1440.86,623.26,1470,705,131,1835,845,151,C,SOUTH FLORIDA AREA,Y,N,199.9899902,10,8,WCMB,0,0,O,5,M,M,1,M,6,1,C,B,0,S,U,U,U,U,U,Y,25,1000577,,
33.8475,323,24.995,2.97,35.75,12.5125,12.5125,0,0.4875,-323,-83.8375,1.666666667,0,8,0,29,0,120.3333333,0,21.33333333,0,81.66666667,0,1.666666667,11.33333333,10.19666667,10,0,148.25,0,59.28333333,13.33333333,10.02,2,3.046666667,75,0,126.09,0,28,0,81.44333333,0,9.666666667,120.3333333,81.66666667,0,1,1,47,1,1,N,B,N,17174,40411.44333,3822.34,3694,39625.44,16817,82.09,880.57,373.71,431,155,62,434,160,56,U,SOUTH FLORIDA AREA,Y,N,29.98999023,5,3,WC,1,1,O,6,M,M,4,M,5,1,C,C,0,F,Y,U,U,U,U,Y,304,1000578,,
31.26,163.5,30,0.99,0,0,0,0,0,38.5,0.72,3.666666667,0,0,0,7.666666667,0,85.33333333,0,12,0,74.33333333,0,0,0,0,7.666666667,0,81.54333333,0,10.09333333,8.666666667,3.43,0,0,60.66666667,0,65.62333333,0,23,0,26.01333333,0,3.666666667,85.33333333,74.33333333,0,0.666666667,1,47,2,2,N,A,N,5594,9840.05,1964.99,1890.05,9772.05,5561,42.96,222.09,126.39,151,93,31,199,121,32,S,PHILADELPHIA AREA,N,N,29.98999023,1,1,NA,0,0,O,8,S,M,2,M,9,,C,A,0,N,U,U,U,U,U,Y,1425,1000579,,
51.365,449.25,49.9975,0,7,1.7875,1.7875,0,0.5175,85.75,-0.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,1,N,A,N,3738,17146,2583.37,2354.36,17066,3704,50.09,363.11,78.81,421,101,51,411,86,56,T,MIDWEST AREA,Y,N,149.9899902,3,3,WCMB,0,0,O,10,S,S,1,M,3,1,C,A,0,G,U,U,U,U,U,Y,434,1000580,,
