,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean
5248,10.0,3.465,1.25,0.4875
5249,30.0,0.0,0.0,0.0
5250,16.99,0.0,0.0,0.0
5251,30.0,0.0,0.0,0.0
5252,59.99,2.97,0.0,0.0
5253,30.0,0.0,7.0,2.45
5254,70.625,16.0875,401.5,111.68
5255,29.99,0.0,0.0,0.0
5256,32.49,0.0,0.0,0.0
5257,24.99,0.7425,64.75,23.9575
5258,59.99,1.485,16.5,4.95
5259,30.0,0.2475,8.0,2.8
5260,37.5725,2.97,28.25,10.05
5261,89.99,0.495,0.0,0.0
5262,30.0,0.0,0.0,0.0
5263,16.99,0.2475,0.0,0.0
5264,94.99,6.6825,0.0,0.0
5265,94.99,7.1775,0.0,0.0
5266,52.575,4.2075,10.0,3.9925
5267,30.0,0.0,0.0,0.0
5268,29.99,0.0,0.0,0.0
5269,44.99,0.495,0.0,0.0
5270,59.99,0.0,203.5,61.05
5271,59.99,0.0,0.0,0.0
5272,72.365,0.0,91.0,27.3
5273,32.49,0.0,7.75,1.9375
5274,32.49,0.7425,244.25,61.0625
5275,32.49,9.9,2.5,0.625
5276,45.0175,0.0,0.0,0.0
5277,32.49,0.0,7.5,1.875
5278,29.99,0.0,0.0,0.0
5279,32.49,0.0,0.0,0.0
5280,16.99,0.0,6.75,3.0375
5281,24.99,0.0,62.5,23.125
5282,10.0,0.495,0.0,0.0
5283,94.99,27.72,1437.0,359.25
5284,32.49,0.0,0.0,0.0
5285,45.0,0.0,77.5,19.375
5286,32.49,2.475,18.0,4.5
5287,59.99,3.96,24.0,7.2225
5288,86.47,0.0,63.25,16.5225
5289,32.49,1.2375,17.75,4.4375
5290,50.0,0.495,65.0,16.25
5291,30.0,0.495,135.0,47.25
5292,49.99,0.0,287.0,57.4
5293,19.99,0.0,5.5,2.2
5294,29.7475,0.0,0.0,0.0
5295,50.0,3.96,0.0,0.0
5296,13.495,0.0,0.0,0.0
5297,84.99,16.0875,47.0,11.75
5298,84.99,0.0,0.0,0.0
5299,30.0,0.0,28.0,11.2
5300,,,,
5301,45.03,0.0,11.25,4.5
5302,16.99,0.0,15.25,7.625
5303,16.99,0.0,0.0,0.0
5304,29.99,0.0,0.0,0.0
5305,42.49,0.99,3.25,0.8125
5306,50.0,1.2375,169.25,42.3125
5307,0.0,0.0,0.0,0.0
5308,32.49,0.0,48.25,14.475
5309,24.99,0.0,0.0,0.0
5310,69.99,0.2475,132.0,39.6
5311,29.99,0.2475,32.0,11.2
5312,94.99,2.2275,14.75,5.1625
5313,61.0375,0.0,24.5,7.35
5314,50.0,0.0,0.0,0.0
5315,74.99,2.2275,147.0,36.82
5316,10.0,0.7425,22.0,5.5
5317,84.99,0.0,0.0,0.0
5318,49.99,9.1575,29.75,8.925
5319,16.99,0.0,0.0,0.0
5320,29.99,0.0,0.0,0.0
5321,34.99,0.99,0.0,0.0
5322,69.99,1.485,0.0,0.0
5323,159.99,1.7325,471.0,117.75
5324,49.99,0.2475,0.0,0.0
5325,59.99,0.0,0.0,0.0
5326,50.0,0.0,0.0,0.0
5327,10.0,0.0,0.0,0.0
5328,50.0,0.2475,0.0,0.0
5329,30.0,0.2475,0.0,0.0
5330,16.99,0.0,0.0,0.0
5331,59.99,0.0,0.0,0.0
5332,39.99,0.0,20.5,7.175
5333,49.99,5.6925,0.0,0.0
5334,36.1825,0.0,0.0,0.0
5335,50.0,1.2375,0.0,0.0
5336,59.99,0.0,1.25,0.375
5337,100.2325,0.0,0.0,0.0
5338,10.0,0.2475,1.25,0.3125
5339,39.99,0.0,118.0,41.3
5340,16.99,0.0,0.0,0.0
5341,29.99,0.0,2.75,0.9625
5342,30.0,0.0,0.0,0.0
5343,35.115,2.7225,55.75,22.3
5344,44.99,1.2375,0.25,0.0975
5345,39.99,0.0,41.25,16.5
5346,57.49,5.445,69.75,17.4375
5347,10.0,0.0,0.0,0.0
5348,50.0,0.99,0.75,0.2925
5349,37.5725,0.0,2.5,0.9625
5350,59.99,0.0,15.5,6.2
5351,44.99,0.0,37.25,14.9
5352,28.7825,0.0,0.0,0.0
5353,0.0,0.0,0.0,0.0
5354,21.98,0.0,19.75,7.3075
5355,32.49,0.495,0.0,0.0
5356,44.99,0.0,6.25,2.1875
5357,94.99,0.2475,9.5,2.375
5358,79.99,1.98,43.0,17.2
5359,49.83,0.0,0.0,0.0
5360,35.99,0.0,146.25,43.875
5361,130.49,0.0,0.0,0.0
5362,49.99,0.2475,0.0,0.0
5363,75.0,0.0,82.75,20.6875
5364,16.99,0.2475,8.25,3.7125
5365,44.99,0.0,1.5,0.525
5366,50.0,0.0,0.0,0.0
5367,7.705,0.0,0.0,0.0
5368,44.99,0.0,0.0,0.0
5369,34.98,0.0,0.0,0.0
5370,29.99,0.7425,0.0,0.0
5371,50.0,0.0,0.0,0.0
5372,32.49,0.0,0.0,0.0
5373,44.99,1.2375,193.0,67.55
5374,10.0,0.495,14.5,5.8
5375,36.98,1.7325,148.0,59.2
5376,56.36,0.0,69.5,27.8
5377,75.0,2.475,1.75,0.6825
5378,32.49,0.0,0.0,0.0
5379,29.99,0.0,0.0,0.0
5380,29.99,0.0,25.75,10.3
5381,30.0,0.0,0.0,0.0
5382,32.49,0.0,0.0,0.0
5383,44.99,2.97,109.75,38.4125
5384,80.4725,2.2275,123.5,39.95
5385,10.0,0.0,0.0,0.0
5386,39.99,0.0,0.0,0.0
5387,12.58,0.0,0.0,0.0
5388,75.0,0.0,102.0,25.5
5389,5.0,0.0,0.0,0.0
5390,37.5325,0.0,16.5,6.6
5391,44.99,0.2475,77.75,27.2125
5392,74.99,1.2375,161.5,40.375
5393,50.0,13.1175,544.75,136.1875
5394,39.99,0.495,4.0,1.4
5395,30.2425,0.7425,184.0,55.2
5396,50.0,2.475,0.0,0.0
5397,18.825,0.99,7.0,2.73
5398,29.99,0.0,103.5,46.575
5399,79.99,15.345,97.75,24.4725
5400,64.99,6.435,218.0,87.2
5401,44.99,0.0,33.75,13.5
5402,72.57,0.99,0.0,0.0
5403,85.0,2.475,0.0,0.0
5404,94.99,0.495,0.0,0.0
5405,59.99,0.0,0.0,0.0
5406,29.99,0.0,0.0,0.0
5407,32.49,0.0,59.75,14.9375
5408,84.99,0.0,0.0,0.0
5409,48.3775,0.7425,23.75,9.5
5410,42.48,0.2475,111.25,27.8125
5411,32.49,0.0,5.25,1.3125
5412,34.99,0.0,0.0,0.0
5413,32.49,0.0,0.0,0.0
5414,39.99,3.7125,0.0,0.0
5415,32.49,0.0,0.0,0.0
5416,24.99,0.7425,54.5,20.165
5417,40.2425,0.0,0.0,0.0
5418,39.99,0.0,0.0,0.0
5419,43.865,2.2275,0.0,0.0
5420,30.0,0.2475,0.0,0.0
5421,29.99,0.0,0.0,0.0
5422,30.0,0.0,0.25,0.0975
5423,39.99,0.0,0.0,0.0
5424,42.5,1.98,72.75,38.55
5425,9.8125,0.99,12.0,4.5725
5426,44.99,0.0,91.0,31.85
5427,27.6975,0.0,122.75,24.0025
5428,42.49,1.485,14.25,3.5625
5429,59.99,0.0,1.5,0.45
5430,50.0,0.0,0.0,0.0
5431,64.015,7.1775,0.0,0.0
5432,41.24,0.495,61.75,22.5125
5433,30.0,0.0,0.0,0.0
5434,24.99,0.0,139.25,51.5225
5435,75.0,9.405,266.0,66.815
5436,39.99,0.0,26.5,9.275
5437,59.99,4.7025,273.0,109.2
5438,50.0,0.0,0.0,0.0
5439,10.0,1.485,28.25,8.475
5440,84.99,1.98,0.0,0.0
5441,109.99,45.045,209.25,73.2375
5442,30.0,0.2475,0.0,0.0
5443,59.91,1.2375,0.0,0.0
5444,104.99,1.2375,0.0,0.0
5445,16.99,0.0,0.0,0.0
5446,85.3925,0.2475,0.0,0.0
5447,69.99,3.2175,95.0,28.5
5448,44.99,0.0,0.25,0.0975
5449,5.0,0.0,1.0,1.0
5450,44.99,0.0,3.75,1.4625
5451,30.0,0.2475,0.75,0.3
5452,40.03,2.2275,0.0,0.0
5453,49.99,0.0,134.75,47.1625
5454,59.585,0.2475,1.75,0.7
5455,49.99,0.495,0.0,0.0
5456,10.0,0.0,0.0,0.0
5457,75.0,0.0,0.0,0.0
5458,69.99,0.0,0.25,0.0975
5459,36.3225,0.495,90.0,36.0
5460,34.98,0.2475,0.0,0.0
5461,59.99,2.475,0.0,0.0
5462,57.4525,1.485,39.0,9.75
5463,69.4275,2.7225,0.0,0.0
5464,69.99,0.0,0.0,0.0
5465,16.99,0.0,0.25,0.0925
5466,41.93,0.0,0.0,0.0
5467,65.8125,3.2175,92.25,36.9
5468,16.99,0.0,6.5,1.95
5469,22.735,0.0,0.0,0.0
5470,30.0,0.495,53.0,21.2
5471,26.685,0.0,4.5,1.35
5472,30.0,0.0,0.0,0.0
5473,16.99,0.0,0.0,0.0
5474,84.99,0.2475,0.0,0.0
5475,44.99,0.0,44.5,17.8
5476,50.0,0.495,0.0,0.0
5477,30.0,0.99,0.0,0.0
5478,44.99,0.495,65.5,22.925
5479,34.99,0.0,0.0,0.0
5480,75.0,0.2475,26.5,6.695
5481,68.945,2.97,84.0,21.0
5482,65.8275,1.2375,27.5,6.875
5483,34.99,0.0,0.0,0.0
5484,59.99,0.7425,1.25,0.375
5485,30.0,0.0,0.0,0.0
5486,10.0,0.495,40.5,10.125
5487,69.99,4.95,74.0,22.2
5488,10.0,2.2275,116.0,29.0
5489,32.49,0.0,0.0,0.0
5490,50.0,0.99,1.0,0.25
5491,34.98,0.0,0.0,0.0
5492,69.99,0.495,62.75,18.825
5493,34.99,0.0,0.0,0.0
5494,44.99,0.2475,15.0,5.25
5495,29.99,0.7425,0.0,0.0
5496,34.99,0.0,9.5,3.8
5497,29.6775,0.0,0.0,0.0
5498,49.99,1.98,0.0,0.0
5499,16.99,0.0,25.5,12.75
5500,83.7,0.0,0.0,0.0
5501,94.99,5.6925,232.0,92.8
5502,32.49,0.0,8.75,2.625
5503,75.0,0.0,0.0,0.0
5504,49.99,0.0,0.5,0.195
5505,59.99,0.7425,46.5,18.6
5506,75.0,0.495,0.75,0.2925
5507,29.99,0.495,0.75,0.2625
5508,10.0,0.7425,18.25,5.475
5509,30.0,0.99,42.25,14.7875
5510,29.99333333,5.28,65.0,22.75
5511,50.0,0.2475,0.25,0.0975
5512,10.0,0.0,0.0,0.0
5513,34.9075,0.2475,9.5,3.8
5514,47.49,0.0,0.0,0.0
5515,44.99,0.2475,42.5,14.875
5516,33.7425,0.495,52.5,18.375
5517,34.99,1.2375,4.5,1.8
5518,74.99,0.0,244.5,62.385
5519,41.2025,0.2475,48.75,12.525
5520,37.045,0.0,123.25,44.5375
5521,39.99,0.2475,0.0,0.0
5522,10.0,0.0,23.0,23.0
5523,50.0,0.0,0.0,0.0
5524,107.865,1.98,314.5,76.7
5525,34.99,0.495,28.25,11.3
5526,50.0,0.0,223.25,55.8125
5527,30.0,0.495,0.0,0.0
5528,59.99,0.7425,0.0,0.0
5529,30.0,0.0,0.0,0.0
5530,32.49,5.1975,94.75,23.6875
5531,44.99,0.495,0.25,0.0975
5532,30.0,0.0,0.0,0.0
5533,44.99,0.0,38.0,13.3
5534,29.99,0.0,0.0,0.0
5535,30.0,0.0,0.0,0.0
5536,23.8625,0.0,1.75,0.4375
5537,48.86,7.425,157.5,62.9975
5538,50.0,0.7425,0.0,0.0
5539,16.99,0.0,0.0,0.0
5540,29.99,0.0,27.75,9.7125
5541,44.99,0.0,0.0,0.0
5542,49.99,0.2475,0.0,0.0
5543,50.0,0.0,0.0,0.0
5544,59.99,0.0,18.0,5.4
5545,50.0,0.0,1.5,0.375
5546,30.0,0.0,0.0,0.0
5547,39.99,0.99,0.0,0.0
5548,84.99,2.2275,0.0,0.0
5549,84.99,1.485,0.0,0.0
5550,50.0,0.0,82.0,24.6
5551,5.0,0.0,0.0,0.0
5552,32.49,0.2475,63.25,15.8125
5553,50.0,1.2375,0.0,0.0
5554,61.98,0.0,0.0,1.1875
5555,10.0,1.485,5.25,1.3125
5556,84.99,0.0,59.5,20.65
5557,50.0,0.7425,141.75,35.4375
5558,50.0,0.0,0.0,0.0
5559,44.99,0.0,42.0,14.7
5560,49.74,0.0,4.5,1.35
5561,32.49,0.495,0.0,0.0
5562,29.99,0.0,18.25,6.3875
5563,54.99,1.7325,34.75,13.9
5564,32.49,0.0,0.0,0.0
5565,50.0,4.455,30.75,7.7575
5566,0.0,2.97,0.0,0.0
5567,50.0,0.0,0.0,0.0
5568,44.99,0.2475,0.0,0.0
5569,50.0,2.475,0.0,0.0
5570,32.49,0.0,0.0,0.0
5571,34.99,0.0,0.0,0.0
5572,29.99,0.0,0.0,0.0
5573,54.99,41.8275,37.5,15.0
5574,59.99,0.2475,2.5,0.975
5575,30.0,0.2475,4.5,1.8
5576,16.99,0.0,0.0,0.0
5577,30.0,4.7025,287.0,114.8
5578,50.0,0.2475,1.75,0.4375
5579,94.99,0.0,0.0,0.0
5580,59.99,1.2375,55.75,16.725
5581,16.99,0.0,5.75,2.0125
5582,37.99,0.0,55.25,22.1
5583,30.0,0.0,0.0,0.0
5584,44.99,0.2475,3.0,1.2
5585,84.99,5.94,390.75,97.6875
5586,71.385,0.2475,0.0,0.0
5587,30.0,0.2475,0.0,0.0
5588,57.76666667,1.32,7.333333333,2.933333333
5589,44.99,0.495,0.0,0.0
5590,5.0,0.0,0.0,0.0
5591,30.0,0.7425,104.25,41.7
5592,59.99,3.96,73.25,26.1
5593,109.98,2.7225,9.75,2.4375
5594,32.49,0.2475,0.0,0.0
5595,59.99,0.99,0.0,0.0
5596,33.395,0.99,460.0,115.0
5597,29.99,0.0,0.0,0.0
5598,24.3675,0.7425,0.0,0.0
5599,73.4575,0.7425,29.0,11.31
5600,32.49,4.455,368.0,92.0
5601,30.0,1.485,28.25,9.8875
5602,59.99,1.98,0.5,0.15
5603,45.66,1.7325,227.75,56.6625
5604,44.99,0.2475,16.75,6.7
5605,32.49,2.97,0.0,0.0
5606,50.0,0.0,105.5,26.375
5607,69.99,0.99,47.5,14.25
5608,24.99,0.2475,30.5,11.285
5609,44.99,0.0,0.0,0.0
5610,34.99,0.0,0.0,0.0
5611,32.49,0.0,0.0,0.0
5612,29.99,0.0,0.0,0.0
5613,65.9975,13.86,55.0,22.0
5614,32.49,0.7425,0.0,0.0
5615,59.99,1.2375,91.0,23.8
5616,50.0,2.97,96.5,24.125
5617,44.99,0.7425,19.25,6.7375
5618,30.0,0.0,0.5,0.2
5619,50.0,0.0,0.0,0.0
5620,172.0325,0.0,72.25,10.8375
5621,32.49,0.0,0.0,0.0
5622,50.0,3.465,32.25,8.0625
5623,39.99,0.0,11.25,4.3875
5624,50.0,0.2475,53.75,13.4375
5625,24.99,0.0,1.0,0.37
5626,59.99,0.0,0.0,0.0
5627,54.98,3.7125,445.0,66.75
5628,24.99,0.0,58.25,21.5525
5629,44.99,0.2475,0.0,0.0
5630,24.99,0.0,94.0,34.78
5631,5.0,0.2475,7.25,7.25
5632,44.99,1.7325,68.25,27.3
5633,85.0,0.2475,0.0,0.0
5634,30.0,0.2475,0.0,0.0
5635,10.0,0.0,0.0,0.0
5636,39.99,0.0,12.0,4.2
5637,44.99,0.0,0.0,0.0
5638,10.0,1.2375,118.5,35.55
5639,32.49,0.99,0.0,0.0
5640,30.0,0.99,55.0,22.0
5641,30.0,0.0,0.0,0.0
5642,34.99,0.0,0.0,0.0
5643,29.99,0.0,24.0,9.6
5644,49.99,0.0,28.0,8.4
5645,30.0,0.2475,15.5,6.2
5646,33.7425,0.495,136.0,47.6
5647,30.0,0.0,6.0,2.4
5648,30.0,0.2475,32.5,11.375
5649,44.99,0.0,0.0,0.0
5650,44.99,0.0,24.0,9.5975
5651,39.99,0.0,0.0,0.0
5652,16.99,0.0,0.5,0.175
5653,44.99,0.2475,75.5,26.425
5654,30.0,0.0,6.25,2.5
5655,32.6575,0.495,122.75,49.1
5656,44.99,0.2475,0.0,0.0
5657,54.99,0.2475,6.75,2.7
5658,59.99,0.2475,0.0,0.0
5659,48.78,0.7425,192.75,72.3125
5660,32.49,0.0,1.75,0.4375
5661,29.99,0.7425,0.0,0.0
5662,37.4475,0.0,0.0,0.0
5663,39.99,2.2275,63.5,25.385
5664,45.07,0.495,15.5,6.2
5665,32.49,0.0,0.0,0.0
5666,24.99,0.0,0.0,0.0
5667,49.99,0.99,0.0,0.0
5668,30.0,0.0,0.0,0.0
5669,10.0,0.0,0.0,0.0
5670,28.25,0.0,0.0,0.0
5671,24.99,0.2475,30.25,11.1925
5672,6.6275,0.0,0.0,0.0
5673,32.49,0.0,58.0,14.5
5674,30.0,0.495,3.0,1.195
5675,30.0,0.7425,14.25,5.7
5676,30.0,0.0,165.0,57.75
5677,16.99,0.0,37.25,13.0375
5678,32.49,0.495,2.5,0.625
5679,29.83,9.405,226.0,90.4
5680,75.0,0.7425,0.75,0.2925
5681,59.99,3.465,42.25,12.675
5682,37.24,0.0,0.25,0.1
5683,30.0,0.0,0.0,0.0
5684,24.99,0.0,0.0,0.0
5685,32.49,0.7425,60.75,18.225
5686,39.99,0.0,0.0,0.0
5687,27.2075,0.0,113.5,34.275
5688,29.99,0.0,0.0,0.0
5689,59.99,1.98,0.0,0.0
5690,50.0,0.495,2.75,0.6875
5691,50.0,0.99,49.0,12.25
5692,92.49,2.7225,37.75,9.4375
5693,32.49,0.0,0.0,0.0
5694,75.0,0.99,86.25,21.5625
5695,30.0,0.0,0.0,0.0
5696,32.49,0.2475,0.0,0.0
5697,69.99,0.0,38.0,11.4
5698,81.04,0.0,0.0,0.0
5699,50.0,0.0,0.0,0.0
5700,29.99,5.445,5.0,1.4
5701,44.99,0.0,0.0,0.0
5702,0.0,0.0,3.75,1.5
5703,85.0,0.2475,1.0,0.25
5704,34.99,0.0,0.75,0.3
5705,3.75,0.0,0.0,0.0
5706,10.0,0.0,12.5,3.75
5707,10.0,0.2475,0.0,0.0
5708,22.175,0.7425,0.0,0.0
5709,92.49,1.7325,2.0,0.78
5710,29.99,0.0,0.0,0.0
5711,59.99,0.495,0.0,0.0
5712,10.0,0.0,0.0,0.0
5713,52.49,0.2475,3.5,1.4
5714,32.49,0.0,0.0,0.0
5715,42.65,0.495,0.25,0.1
5716,39.99,0.2475,0.0,0.0
5717,32.49,0.0,0.0,0.0
5718,159.99,0.0,0.0,0.0
5719,10.0,0.0,0.0,0.0
5720,32.49,0.7425,38.75,9.6875
5721,30.0,0.0,0.0,0.0
5722,38.99,0.0,0.0,0.0
5723,29.99,0.0,0.0,0.0
5724,49.99,0.0,4.0,1.6
5725,49.99,0.0,0.0,0.0
5726,169.99,2.7225,0.0,0.0
5727,58.5375,0.99,9.25,2.775
5728,70.11,1.485,74.5,26.075
5729,29.99,0.2475,0.0,0.0
5730,17.98,0.0,71.75,16.6075
5731,24.99,0.0,0.0,0.0
5732,84.99,1.98,21.0,5.25
5733,34.99,0.0,0.0,0.0
5734,24.99,0.2475,0.0,0.0
5735,51.1975,0.495,116.5,41.6375
5736,12.99,0.7425,33.25,8.3125
5737,54.99,0.0,0.0,0.0
5738,34.99,0.2475,0.0,0.0
5739,10.0,1.7325,0.0,0.0
5740,139.7475,0.495,0.5,0.125
5741,30.0,2.7225,18.0,6.37
5742,210.3925,0.0,0.0,0.0
5743,26.98,0.0,0.0,0.0
5744,32.49,0.0,5.0,1.25
5745,59.99,0.0,0.0,0.0
5746,24.99,0.2475,0.0,0.0
5747,30.0,0.0,0.0,0.0
5748,50.0,4.2075,0.0,0.0
5749,42.49,0.0,0.5,0.125
5750,43.535,0.0,25.0,6.3775
5751,44.99,0.0,0.0,0.0
5752,181.685,9.6525,337.5,83.8
5753,50.0,1.7325,12.75,3.1875
5754,29.99,0.2475,32.5,14.625
5755,34.99,0.2475,134.5,33.625
5756,69.99,0.2475,0.0,0.0
5757,44.99,2.97,0.75,0.2625
5758,10.0,2.2275,17.25,5.175
5759,34.99,0.0,0.0,0.0
5760,0.0,0.0,0.0,0.0
5761,59.99,3.465,0.0,0.0
5762,10.0,0.2475,0.0,0.0
5763,149.425,1.7325,25.25,7.8875
5764,27.7725,0.0,0.0,0.0
5765,69.99,0.7425,0.0,0.0
5766,10.0,0.99,0.0,0.0
5767,89.9475,3.2175,42.5,17.0
5768,44.99,0.495,22.0,7.7
5769,99.99,0.0,0.0,0.0
5770,24.99,0.495,11.75,4.3475
5771,29.99,0.7425,218.5,65.55
5772,409.99,0.0,0.0,0.0
5773,34.99,0.0,0.0,0.0
5774,30.0,0.2475,23.5,9.4
5775,84.99,0.0,0.0,0.0
5776,69.49,3.2175,1.5,0.585
5777,49.99,0.0,0.0,0.0
5778,74.99,0.0,335.75,84.2175
5779,30.0,0.495,155.25,54.3375
5780,75.0,9.6525,0.0,0.0
5781,30.0,1.7325,0.0,0.0
5782,29.99,0.2475,0.25,0.0875
5783,24.99,0.0,0.0,0.0
5784,34.99,0.0,43.75,17.5
5785,32.49,0.0,0.0,0.0
5786,44.99,0.7425,1.5,0.6
5787,29.99,0.2475,0.0,0.0
5788,5.0,0.0,2.75,2.75
5789,44.99,0.0,0.0,0.0
5790,10.0,1.485,0.0,0.0
5791,209.99,9.9,170.75,42.6875
5792,49.99,0.0,0.0,0.0
5793,56.45,2.7225,112.75,29.7175
5794,84.99,0.0,84.25,21.0625
5795,49.99,0.0,80.0,24.0
5796,39.99,0.0,0.0,0.0
5797,29.99,1.2375,0.0,0.0
5798,35.99,0.2475,2.5,0.75
5799,69.99,0.2475,0.0,0.0
5800,34.99,0.495,18.0,7.2
5801,34.99,0.0,38.75,15.5
5802,24.99,0.0,0.0,0.0
5803,49.99,4.7025,292.25,87.675
5804,49.17,6.6825,0.0,0.0
5805,50.0,0.0,0.0,0.0
5806,59.99,0.0,23.0,6.9
5807,74.99,1.2375,0.0,0.0
5808,49.99,1.485,38.25,15.3
5809,55.075,1.2375,37.75,13.625
5810,71.98,0.7425,0.0,0.0
5811,70.0,0.0,365.5,91.375
5812,19.99,0.0,0.0,0.0
5813,16.99,0.495,2.75,0.9625
5814,32.49,0.0,0.0,0.0
5815,29.99,0.2475,0.0,0.0
5816,44.99,0.0,56.25,19.6875
5817,29.99,0.0,0.0,0.0
5818,159.99,11.385,0.0,0.0
5819,10.0,1.7325,21.0,5.25
5820,69.99,6.1875,0.0,0.0
5821,87.4875,0.7425,87.75,35.1
5822,44.99,0.495,47.25,16.5375
5823,30.0,0.0,0.0,0.0
5824,34.99,0.99,13.5,5.4
5825,54.075,0.0,1.5,0.45
5826,30.0,0.99,28.25,9.8875
5827,69.99,0.0,141.5,37.72
5828,99.99,0.2475,0.0,0.0
5829,32.49,0.0,17.75,4.4375
5830,30.0,0.0,115.75,46.3
5831,51.99,0.0,142.25,35.5625
5832,75.0,5.445,890.75,222.6875
5833,59.99,0.2475,40.0,16.0
5834,30.0,0.0,0.0,0.0
5835,69.99,0.0,0.25,0.0975
5836,10.0,0.0,12.0,4.2
5837,129.99,0.2475,18.0,6.3
5838,30.0,0.0,49.0,17.15
5839,44.755,0.0,879.75,219.9375
5840,30.0,1.98,61.5,21.525
5841,69.4275,0.0,124.75,49.9
5842,59.99,0.0,10.25,3.075
5843,32.49,1.7325,13.75,3.4375
5844,29.99,0.0,0.0,0.0
5845,32.49,4.7025,10.25,2.5625
5846,49.99,0.2475,34.75,10.425
5847,32.49,0.2475,0.0,0.0
5848,29.99,0.0,0.0,0.0
5849,50.0,0.495,1.5,0.585
5850,69.99,0.495,48.0,19.2
5851,59.99,1.98,19.25,5.775
5852,16.99,0.2475,27.0,13.5
5853,30.0,0.0,0.0,0.0
5854,34.99,0.2475,0.0,0.0
5855,10.0,0.0,27.5,11.0
5856,64.35,0.7425,102.75,36.6875
5857,34.99,0.0,0.0,0.0
5858,32.49,0.0,5.25,1.3125
5859,30.0,1.485,5.5,2.195
5860,30.0,0.0,4.75,1.9
5861,30.0,0.495,18.25,7.3
5862,37.535,0.0,0.0,0.0
5863,30.0,0.0,0.0,0.0
5864,60.8025,2.475,0.0,0.0
5865,69.99,0.0,15.25,4.575
5866,69.99,0.0,0.0,0.0
5867,32.49,0.0,0.0,0.0
5868,45.03,0.0,9.75,3.825
5869,32.49,0.2475,41.5,10.375
5870,70.115,0.2475,2.75,1.1
5871,31.99,0.495,0.0,0.0
5872,69.99,0.0,28.5,8.55
5873,30.0,0.495,27.0,9.45
5874,29.99,0.2475,3.5,1.225
5875,10.0,0.99,18.5,4.625
5876,59.99,0.99,77.0,23.4375
5877,30.0,0.0,0.0,0.0
5878,59.99,0.495,33.25,13.3
5879,24.99,0.495,9.25,3.4225
5880,24.99,0.99,42.75,15.8175
5881,50.0,0.0,0.0,0.0
5882,50.0,0.0,0.0,0.0
5883,42.49,1.2375,0.0,0.0
5884,29.99,0.7425,0.0,0.0
5885,24.99,0.0,0.0,0.0
5886,32.49,0.0,4.0,1.0
5887,59.99,0.7425,0.0,0.0
5888,59.99,2.475,285.0,114.0
5889,15.0,0.0,0.0,0.0
5890,67.2475,0.0,0.0,0.0
5891,29.99,0.0,0.0,0.0
5892,30.0,0.495,0.0,0.0
5893,34.99,0.2475,20.25,8.1
5894,47.53,1.98,21.0,7.35
5895,16.99,0.495,19.25,7.1225
5896,10.0,0.0,2.25,0.5625
5897,49.99,0.2475,14.75,5.9
5898,50.0,0.7425,120.75,30.1875
5899,34.99,1.98,0.0,0.0
5900,35.99,0.2475,30.5,9.15
5901,84.99,12.375,371.5,92.91
5902,32.49,0.495,14.0,3.5
5903,34.99,5.6925,86.0,34.4
5904,29.99,0.0,0.0,0.0
5905,29.99,0.0,0.0,0.0
5906,59.99,1.98,30.0,9.0
5907,24.99,0.0,0.0,0.0
5908,30.0,0.7425,91.25,36.5
5909,32.49,0.0,0.0,0.0
5910,30.0,0.0,0.0,0.0
5911,30.0,0.0,0.0,0.0
5912,29.99,0.0,0.0,0.0
5913,57.49,0.2475,9.25,3.7
5914,24.99,0.0,0.0,0.0
5915,16.99,0.0,0.0,0.0
5916,30.0,0.2475,0.0,0.0
5917,30.0,0.495,11.5,4.485
5918,44.99,0.0,0.0,0.0
5919,50.0,0.0,15.5,4.65
5920,11.99,1.7325,0.0,0.0
5921,59.99,0.0,33.75,10.125
5922,59.99,0.0,10.75,3.225
5923,50.0,2.475,136.0,34.0
5924,50.0,4.7025,0.0,0.0
5925,59.99,0.0,20.5,7.175
5926,24.99,0.2475,5.25,1.9425
5927,16.99,0.0,0.0,0.0
5928,58.5475,0.0,0.0,0.0
5929,30.0,0.0,0.0,0.0
5930,30.0,0.0,39.75,15.9
5931,40.07,0.0,1.5,0.525
5932,54.99,1.2375,12.75,4.4625
5933,30.0,0.0,0.0,0.0
5934,69.99,0.99,37.5,11.25
5935,30.0,0.0,0.0,0.0
5936,32.49,0.495,0.0,0.0
5937,84.99,3.2175,0.0,0.0
5938,50.0,0.2475,22.75,5.6875
5939,94.99,0.2475,0.0,0.0
5940,56.6025,0.2475,0.0,0.0
5941,59.99,0.99,48.5,14.5725
5942,34.99,0.2475,66.5,26.6
5943,69.99,0.7425,0.0,0.0
5944,12.99,0.0,0.5,0.125
5945,104.9925,0.2475,0.0,0.0
5946,50.0,0.0,9.25,2.775
5947,34.99,5.94,27.0,10.8
5948,104.99,0.0,69.75,24.4125
5949,44.99,0.0,0.0,0.0
5950,39.8275,0.0,0.0,0.0
5951,16.99,0.495,0.0,0.0
5952,34.99,0.99,3.75,1.5
5953,46.8425,0.0,0.25,0.0975
5954,49.99,2.2275,40.5,16.195
5955,32.49,0.495,0.0,0.0
5956,60.0725,0.0,29.0,11.5975
5957,34.99,0.0,3.25,1.3
5958,44.99,0.0,47.0,16.45
5959,59.99,0.0,0.0,0.0
5960,19.99,0.0,0.0,0.0
5961,60.0725,3.465,111.0,38.7375
