,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.855333333333333,0.771333333333333,0.798333333333333,0.854666666666667
64,603,0,26,4,109166.37,1,1,1,92840.67,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
248,634,0,24,8,103097.85,1,1,1,157577.29,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5017,746,0,34,6,141806,2,1,1,183494.87,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8392,739,0,32,3,102128.27,1,1,0,63981.37,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
6869,685,1,30,2,0,3,1,1,172576.43,0,0,1,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
1266,548,1,36,3,0,1,1,0,65996.9,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
6879,665,0,25,7,90920.75,1,0,1,112256.57,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1056,675,0,33,3,0,2,1,0,45348.08,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7187,552,1,38,9,134105.01,1,0,0,57850.1,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
839,507,0,36,4,83543.37,1,0,0,140134.43,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4856,796,0,44,8,165326.2,1,1,1,57205.55,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3557,675,0,34,1,124619.33,2,0,1,163667.56,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6631,613,0,44,3,0,2,0,1,136491.72,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9401,705,1,46,4,115518.07,1,0,0,76544.9,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
821,841,1,36,5,156021.31,1,0,0,122662.98,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8204,724,1,34,3,132352.69,1,1,0,80320.3,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4534,656,0,41,2,0,2,1,0,158973.77,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4195,626,1,47,2,103108.8,1,0,1,166475.44,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
9125,749,0,34,2,0,1,0,0,174189.04,0,0,1,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
9815,604,0,34,7,0,2,1,1,188078.55,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5159,762,1,69,9,183744.98,1,1,1,196993.69,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2372,737,1,43,1,125537.38,1,1,0,138510.01,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
704,659,0,36,2,76190.48,2,1,1,149066.14,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
456,733,0,33,3,0,1,1,1,7666.73,1,0,0,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
8726,697,0,43,8,103409.16,1,1,0,66893.28,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
5399,733,0,35,8,102918.38,1,1,1,45959.86,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5554,620,0,38,0,0,2,1,1,38015.34,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4913,562,1,51,1,124662.54,1,1,1,65390.46,1,0,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
1637,538,1,31,0,0,2,0,0,179453.66,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8244,528,1,32,0,68138.37,1,1,1,170309.19,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7592,674,0,44,3,88902.21,1,1,0,73731.32,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
2037,668,1,24,7,173962.32,1,0,0,106457.11,0,0,1,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
7279,486,0,37,1,101438,1,0,0,51364.56,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7396,603,1,56,5,90778.76,2,1,0,162223.67,0,0,1,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
1644,663,1,37,7,0,1,1,1,185210.63,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6745,552,0,55,3,0,1,1,1,40333.94,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
6230,592,0,71,4,0,2,0,1,17013.54,1,0,0,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
7321,584,0,36,9,0,1,1,1,105818.51,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9565,582,1,38,9,135979.01,4,1,1,76582.95,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
9382,645,1,38,7,59568.57,1,1,1,167723.25,1,0,0,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
6358,652,1,32,2,0,2,1,0,54628.11,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5577,592,1,62,5,0,1,1,1,100941.57,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7370,655,0,37,4,0,2,1,1,142415.97,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7166,618,1,40,8,0,2,1,0,80204.38,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1417,607,1,24,2,109483.54,2,0,1,127560.77,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5361,589,0,46,9,0,2,1,0,170676.67,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5064,558,1,47,9,0,2,1,0,103787.28,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7655,748,0,38,4,115221.36,1,0,1,70956.75,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8093,584,0,47,5,0,2,1,0,89286.29,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4627,605,0,39,7,0,1,0,1,119348.28,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
632,839,1,33,10,75592.43,1,1,0,62674.42,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
107,785,1,36,2,99806.85,1,0,1,36976.52,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
6416,762,0,26,6,130428.78,1,1,0,173365.89,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2065,626,0,33,8,0,2,1,0,138504.28,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7046,589,1,20,2,121093.29,2,1,0,3529.72,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2290,658,0,50,2,0,2,1,0,52137.73,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1631,350,0,54,1,152677.48,1,1,1,191973.49,0,0,1,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
8057,816,1,34,2,108410.87,2,1,0,102908.91,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9408,640,0,55,10,132436.34,1,1,0,978.66,1,0,0,1,0,1,0,0.68192439862543,TRUE,FALSE,TRUE,FALSE,FALSE
5249,740,0,44,9,0,1,0,1,96528,1,0,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
5588,593,1,35,6,133489.12,2,1,1,78101.29,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1256,733,0,42,9,120094.93,1,1,0,184056.45,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
2927,632,0,32,6,111589.33,1,1,1,170382.99,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1315,607,1,27,5,100912.19,1,0,0,7631.27,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
4636,619,1,31,2,56116.3,2,0,0,2181.94,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7726,735,0,55,6,134140.68,1,1,0,2267.88,1,0,0,1,0,1,0,0.68192439862543,TRUE,FALSE,TRUE,FALSE,FALSE
2618,498,1,30,1,0,2,0,0,135795.53,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8995,573,0,28,8,0,2,0,0,77660.03,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2177,667,1,24,4,0,2,0,1,34335.55,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7637,766,0,32,6,185714.28,1,1,1,102502.5,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8241,565,0,32,9,0,2,1,0,5388.3,1,0,0,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
7896,635,0,41,1,0,2,1,0,175611.5,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
466,850,1,32,9,0,2,1,1,18924.92,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3537,602,0,59,7,0,2,1,1,162347.05,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7443,634,1,24,2,87413.19,1,1,0,63340.65,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3432,790,0,26,5,0,1,1,0,20510.79,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8273,675,0,32,1,0,3,1,0,85901.09,1,0,0,1,0,1,0,0.68192439862543,TRUE,FALSE,TRUE,FALSE,FALSE
7051,643,0,43,1,0,2,1,1,145764.4,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8037,547,0,62,10,127738.75,2,1,1,85153,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6012,738,1,26,3,0,2,1,0,67484.16,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9473,608,0,45,4,0,2,0,0,36697.48,0,0,1,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
525,776,1,31,2,0,2,1,1,112349.51,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9932,677,0,18,8,134796.87,2,1,1,114858.9,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6080,659,1,42,2,0,1,0,0,162734.31,0,0,1,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
4936,580,0,24,1,133811.78,1,1,0,17185.95,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
7809,579,0,43,2,145843.82,1,1,1,198402.37,0,0,1,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3803,850,0,51,4,124425.99,1,0,0,118545.49,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
8580,529,1,31,6,152310.55,1,1,0,13054.25,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7864,588,0,33,2,0,2,1,1,12483.56,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7788,551,0,76,2,128410.71,2,1,1,181718.73,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
236,712,1,29,2,0,1,1,1,144375,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9999,792,1,28,4,130142.79,1,1,0,38190.78,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1039,714,1,72,3,0,1,1,1,86733.61,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7068,699,1,54,3,111009.32,1,1,1,155905.79,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
5358,658,0,39,7,0,2,1,0,48378.4,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
116,668,1,37,6,167864.4,1,1,0,115638.29,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9780,816,1,40,9,109003.26,1,1,1,79580.56,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
4047,720,0,21,2,123200.78,1,1,1,180712.28,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1633,562,0,35,7,0,1,0,0,48869.67,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9232,618,1,49,9,44301.43,3,1,1,89729.3,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
9981,498,0,42,3,152039.7,1,1,1,53445.17,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
8450,667,1,44,5,140406.68,2,0,1,57164.19,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
6038,624,1,27,7,104848.68,1,1,1,167387.36,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
5815,802,1,41,4,90757.64,2,0,1,169183.66,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
507,684,1,40,6,137326.65,1,1,0,186976.6,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
2840,528,0,40,4,0,2,1,0,25399.7,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6493,661,0,35,9,100107.99,1,1,0,83949.68,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8876,556,0,46,3,131764.96,1,1,1,108500.66,0,0,1,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
9126,753,0,51,4,79811.72,2,0,1,68260.27,0,0,1,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1361,578,0,32,4,0,2,1,1,141822.8,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5807,679,1,33,9,112528.65,2,1,0,177362.45,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5657,496,0,30,0,90963.49,1,0,1,27802,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1004,601,1,26,7,105514.69,2,1,0,50070.59,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7003,646,1,44,2,113063.83,1,0,0,53072.49,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
9822,808,0,39,3,124216.93,1,0,1,171442.36,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
3247,791,0,25,7,0,1,1,0,89666.28,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5735,585,1,44,4,0,2,0,1,101728.46,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
804,850,0,39,4,127771.35,2,0,1,151738.54,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5770,631,0,51,8,100654.8,1,1,0,171587.9,1,0,0,1,0,1,0,0.68192439862543,TRUE,FALSE,TRUE,FALSE,FALSE
9947,615,0,34,1,83503.11,2,1,1,73124.53,1,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3711,762,1,34,8,98592.88,1,0,1,191790.29,0,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
8346,695,0,32,9,0,3,0,1,38533.79,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
8762,350,1,60,3,0,1,0,0,113796.15,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
384,705,0,44,3,105934.96,1,1,0,82463.69,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
890,788,0,37,8,141541.25,1,0,0,66013.27,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8449,637,1,33,9,113913.53,1,0,1,65316.5,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
257,671,1,34,6,37266.67,2,0,0,156917.12,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9006,661,0,20,8,0,1,1,0,110252.53,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
972,635,0,43,5,78992.75,2,0,0,153265.31,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7587,594,1,38,7,96858.35,1,1,0,77511.45,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6939,570,1,43,9,0,2,0,1,11417.26,1,0,0,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
3425,769,0,43,4,110182.54,2,1,1,87537.32,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
3570,674,0,46,2,174701.05,1,1,0,90189.72,1,0,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
5251,619,0,39,5,0,2,1,1,158444.61,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2481,475,1,57,1,0,2,1,0,89248.99,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
3005,683,0,39,4,0,2,1,0,171716.81,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
970,638,1,48,10,138333.03,1,1,1,47679.14,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7379,573,1,36,1,0,1,1,1,56905.38,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2006,687,0,39,7,0,2,1,0,26848.25,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8131,613,0,33,3,155736.42,2,1,1,57751.21,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9309,678,0,83,6,123356.63,1,0,1,92934.41,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
1055,545,1,74,3,0,2,1,1,161326.73,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8636,601,0,46,2,99786.07,1,1,1,32683.88,1,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1024,718,1,25,4,108691.95,1,1,0,63030.97,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7720,693,0,68,2,0,2,1,1,59864.96,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6186,618,0,37,5,0,1,0,1,178705.45,1,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
4745,768,0,49,1,133384.66,1,1,0,102397.22,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
7134,522,0,41,5,144147.68,1,1,1,14789.9,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4083,850,1,45,4,114347.85,2,1,1,109089.04,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7093,606,1,41,4,132670.53,1,1,0,156476.36,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
6330,744,1,39,6,0,1,0,0,10662.58,1,0,0,0,1,1,0,0.647285223367698,TRUE,TRUE,FALSE,FALSE,FALSE
6819,568,0,39,5,0,2,1,1,129569.92,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4563,705,1,64,3,153469.26,3,0,0,146573.66,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
6716,515,0,29,4,151012.55,2,1,0,9770.97,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4029,501,0,27,4,95331.83,2,1,0,132104.76,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9350,615,0,42,4,0,3,0,1,120321.09,0,0,1,1,0,1,0,0.68192439862543,TRUE,FALSE,TRUE,FALSE,FALSE
2368,557,0,48,10,0,2,1,1,185094.48,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1743,476,0,40,6,0,1,1,1,22735.45,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
1553,592,1,38,8,119278.01,2,0,1,19370.73,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
461,539,0,39,3,0,2,1,0,36692.17,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2926,510,0,63,8,0,2,1,1,115291.86,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6232,725,1,47,1,104887.43,1,0,0,86622.56,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
2180,649,1,42,7,0,2,0,1,22974.01,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3830,850,1,29,10,0,2,1,1,199775.67,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
237,539,1,43,3,116220.5,3,1,0,55803.96,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
9441,651,1,33,1,96834.78,1,1,0,108764.69,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9478,782,1,53,1,81571.05,1,1,0,182960.46,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
4413,615,0,39,5,113193.51,2,1,1,52166.25,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2647,461,0,51,9,119889.84,1,0,0,56767.67,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
3328,529,1,38,2,0,1,1,0,146388.85,1,0,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
2310,781,0,32,6,147107.91,1,1,1,40066.95,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9447,718,1,41,1,0,2,0,1,27509.52,1,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
4600,574,1,34,5,112324.45,2,1,1,17993.43,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6016,850,0,38,7,101985.81,2,0,0,43801.27,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9128,693,1,43,1,121927.92,1,1,0,87994.95,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
3791,705,1,38,3,123894.43,1,1,0,21177.1,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1733,614,0,32,7,99462.8,2,1,1,51117.06,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3967,602,0,32,10,0,2,1,1,116052.92,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7524,660,1,40,8,167181.01,1,1,1,185156.94,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
3491,570,0,35,6,85668.59,1,1,0,105525.36,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6158,671,0,31,0,116234.61,1,1,0,172096.08,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3675,727,0,32,1,59271.82,1,1,1,46019.43,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3861,780,1,37,3,0,2,0,0,182156.81,1,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1376,457,0,41,8,73700.12,3,1,1,185750.02,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
9897,678,1,61,8,0,2,1,1,159938.82,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8012,747,1,34,10,0,2,1,1,50759.8,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2704,718,0,27,2,0,2,0,0,26229.24,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5111,642,0,26,1,138023.79,2,0,1,117060.2,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6135,497,0,37,8,128650.11,2,1,1,163641.53,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8395,560,1,30,0,108883.29,1,1,0,27914.95,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5759,679,1,37,8,77373.87,2,0,1,174873.09,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7611,751,0,38,7,0,2,0,0,90839.61,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7072,686,0,37,9,134560.62,1,1,0,27596.39,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2354,731,0,35,2,127862.93,2,1,0,139083.7,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1906,786,1,29,4,0,2,1,0,103372.79,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
708,580,1,35,8,0,2,0,1,10357.03,1,0,0,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
6254,578,0,37,1,135650.88,1,1,0,199428.19,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
5850,631,1,22,6,139129.92,1,1,1,63747.51,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
9623,573,1,47,8,154543.98,1,1,0,29586.73,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
6312,658,1,28,9,152812.58,1,1,0,166682.57,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9074,608,1,41,5,0,2,1,1,72462.25,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3220,576,0,30,7,132174.41,2,0,0,93767.03,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
