,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_0,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3957,0,0,1,0,0.8732394366197184,1,1,0,0,1,0,1,1,0,0.8393034825870646,0.7244345718901454,0,0,0,1,0,0,1,0,0,1,0
3958,0,0,1,0,0.2112676056338028,1,1,0,0,0,0,0,0,1,0.553233830845771,0.14601892453265639,1,0,0,1,1,0,0,1,0,0,0
3959,0,0,0,0,0.8169014084507042,1,0,0,0,1,0,0,1,1,0.42885572139303485,0.41849757673667204,0,0,1,0,0,1,0,1,0,0,0
3960,1,0,0,0,0.02816901408450704,1,0,0,0,1,0,1,0,0,0.3910447761194029,0.016460881606277403,0,0,1,0,1,0,0,0,0,1,0
3961,1,0,0,0,0.09859154929577466,0,0,0,1,0,0,0,0,1,0.10945273631840796,0.02401915531963997,0,0,1,0,1,0,0,0,0,0,1
3962,1,1,1,0,0.08450704225352114,1,1,0,0,0,0,0,1,1,0.6597014925373134,0.07247288252942535,1,0,0,1,1,0,0,0,0,1,0
3963,1,0,0,0,0.943661971830986,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.16418762981767832,0,1,0,0,0,0,1,0,1,0,0
3964,1,0,1,1,0.943661971830986,1,1,1,0,1,1,1,1,0,0.9303482587064676,0.8645857373644127,0,0,0,1,0,0,1,0,1,0,0
3965,1,1,1,0,0.7183098591549296,1,1,0,1,1,0,1,1,1,0.8781094527363184,0.6465555042695592,0,0,0,1,0,1,0,0,0,1,0
3966,0,0,1,1,1.0,1,1,1,1,0,1,1,1,1,0.8900497512437812,0.9117239787675976,0,0,0,1,0,0,1,0,1,0,0
3967,1,0,1,0,0.4366197183098592,1,0,0,0,0,0,0,0,0,0.010447761194029848,0.06628202169397647,0,1,0,0,0,1,0,0,0,0,1
3968,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.16211054696515118,0,1,0,0,0,0,1,1,0,0,0
3969,0,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.5144278606965175,0.005902377105931225,0,0,0,1,1,0,0,0,1,0,0
3970,0,0,1,1,0.5774647887323944,1,0,1,0,0,1,0,1,0,0.4522388059701493,0.3167032079390722,0,0,1,0,0,1,0,0,1,0,0
3971,1,0,0,0,0.33802816901408456,1,1,0,0,0,0,0,0,0,0.06467661691542287,0.07769443803369491,1,1,0,0,0,0,1,0,1,0,0
3972,0,0,0,0,0.619718309859155,1,0,1,0,0,0,0,0,1,0.3248756218905472,0.2630683129471498,0,0,1,0,1,0,0,1,0,0,0
3973,1,0,1,1,0.5915492957746479,0,0,1,0,1,1,1,1,1,0.4194029850746268,0.302532887145165,0,0,1,0,0,1,0,0,1,0,0
3974,0,0,1,0,0.5070422535211268,1,1,1,0,1,0,1,1,0,0.6069651741293532,0.3338333717978306,0,0,1,0,0,1,0,0,0,0,1
3975,1,1,0,0,0.26760563380281693,1,1,0,0,0,0,0,1,1,0.672139303482587,0.197172859450727,1,0,0,1,1,0,0,0,1,0,0
3976,1,0,0,0,0.04225352112676056,0,0,0,0,0,0,0,0,1,0.061691542288557194,0.007823678744518808,1,0,1,0,1,0,0,0,0,1,0
3977,0,0,1,0,0.8732394366197184,1,0,1,1,1,1,1,1,1,0.9139303482587063,0.7716247403646435,0,0,0,1,0,0,1,0,1,0,0
3978,0,0,0,0,0.02816901408450704,1,0,0,0,0,0,1,1,0,0.7208955223880598,0.02525386568197554,0,0,0,1,1,0,0,0,0,0,1
3979,0,0,1,1,0.9154929577464789,1,1,0,0,0,0,0,0,1,0.07014925373134329,0.1908089083775675,0,1,0,0,0,0,1,0,1,0,0
3980,0,0,0,0,0.3802816901408451,1,1,0,1,1,0,1,1,1,0.8701492537313432,0.3416455111931687,1,0,0,1,1,0,0,0,0,1,0
3981,1,1,0,0,0.09859154929577466,1,1,0,0,0,0,0,1,0,0.6661691542288557,0.07811562427879068,0,0,0,1,1,0,0,0,0,1,0
3982,0,0,0,1,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.06069651741293533,0.18876067389799214,0,1,0,0,0,0,1,0,0,0,1
3983,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.05970149253731341,0.0006288945303484883,1,0,1,0,1,0,0,0,0,1,0
3984,1,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.0681592039800995,0.21221440110777753,0,1,0,0,0,0,1,1,0,0,0
3985,0,1,1,0,0.2112676056338028,1,0,1,1,0,0,0,0,1,0.3611940298507462,0.09304177244403417,0,0,1,0,1,0,0,1,0,0,0
3986,0,0,1,0,0.9154929577464789,1,1,1,1,1,1,0,0,0,0.7796019900497512,0.7391472420955458,0,0,0,1,0,0,1,0,0,0,1
3987,1,0,0,0,0.14084507042253522,1,1,0,0,0,0,0,0,1,0.5796019900497512,0.09452457881375492,1,0,0,1,1,0,0,0,0,1,0
3988,0,0,0,0,0.7042253521126761,1,1,1,1,1,1,1,0,1,0.6258706467661692,0.47396722824832677,0,0,1,0,0,1,0,0,1,0,0
3989,1,0,0,1,0.09859154929577466,0,0,1,0,0,0,0,1,1,0.2014925373134328,0.03600276944380337,0,0,1,0,1,0,0,0,0,1,0
3990,0,0,0,0,0.18309859154929578,1,0,0,0,0,0,1,1,1,0.7427860696517413,0.15216362797138241,0,0,0,1,1,0,0,0,0,1,0
3991,1,0,0,0,0.04225352112676056,1,1,0,1,0,1,0,1,1,0.7487562189054726,0.03962612508654512,1,0,0,1,1,0,0,0,0,1,0
3992,1,0,0,0,0.971830985915493,1,1,1,1,1,0,1,1,0,0.6611940298507463,0.6891587814447265,0,0,1,0,0,0,1,0,0,0,1
3993,1,0,0,1,0.971830985915493,1,1,1,1,0,1,0,0,0,0.47512437810945274,0.5622778675282714,0,0,1,0,0,0,1,0,0,1,0
3994,1,1,1,0,0.7464788732394366,1,1,0,1,0,0,1,1,1,0.8283582089552238,0.6178513731825526,1,0,0,1,0,1,0,0,1,0,0
3995,0,0,0,1,0.3802816901408451,1,0,1,0,0,0,0,0,1,0.5636815920398011,0.23652780983152555,1,0,0,1,1,0,0,1,0,0,0
3996,0,0,0,0,0.323943661971831,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.054033002538656824,0,1,0,0,0,0,1,0,0,0,1
3997,1,0,1,0,0.9577464788732395,1,0,0,1,0,0,0,1,1,0.4298507462686567,0.47454419570736206,0,0,1,0,0,0,1,0,1,0,0
3998,0,0,1,1,0.5774647887323944,1,0,1,1,0,0,0,0,0,0.3606965174129353,0.26336833602584814,0,0,1,0,1,0,0,0,0,0,1
3999,1,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5109452736318407,0.013022155550426958,1,0,0,1,1,0,0,0,0,1,0
4000,1,1,0,0,0.5352112676056339,1,1,0,0,1,0,1,1,1,0.8109452736318408,0.46355873528732977,0,0,0,1,1,0,0,0,0,1,0
4001,0,0,1,1,0.619718309859155,1,1,0,1,1,1,1,1,1,0.9104477611940299,0.563333717978306,0,0,0,1,0,0,1,1,0,0,0
4002,0,0,1,1,1.0,1,1,1,1,1,1,1,0,1,0.6228855721393034,0.6587410570043849,0,0,1,0,0,0,1,1,0,0,0
4003,1,0,0,0,0.5211267605633804,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.08357373644126471,0,1,0,0,0,0,1,0,0,0,1
4004,0,0,1,0,1.0,1,1,1,1,1,1,0,0,1,0.49303482587064673,0.552255942764828,0,0,1,0,0,0,1,1,0,0,0
4005,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.057711442786069655,0.000605815831987076,1,1,0,0,1,0,0,0,0,0,1
4006,0,0,1,1,1.0,1,0,0,0,0,0,0,0,1,0.015422885572139305,0.16107200553888762,0,1,0,0,0,0,1,0,1,0,0
4007,0,0,1,0,0.7605633802816901,1,1,0,0,0,0,0,0,0,0.07412935323383085,0.16441841680129243,0,1,0,0,0,0,1,1,0,0,0
4008,1,0,1,1,0.7042253521126761,0,0,0,0,1,1,1,1,1,0.3771144278606965,0.3323505654281098,0,0,1,0,0,1,0,0,0,1,0
4009,0,0,0,0,0.8732394366197184,1,0,1,1,1,1,1,1,1,0.6810945273631841,0.6105123471036233,0,0,1,0,0,0,1,1,0,0,0
4010,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.00018462958689129897,0,1,0,0,1,0,0,0,0,0,1
4011,1,0,1,1,0.3098591549295775,1,0,0,0,0,0,0,0,1,0.013930348258706454,0.04993653357950612,0,1,0,0,0,0,1,0,0,0,1
4012,1,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0.32139303482587056,0.003663743364874221,1,0,1,0,1,0,0,0,0,1,0
4013,1,0,0,0,0.014084507042253521,1,1,0,0,0,1,0,0,1,0.3592039800995025,0.011337410570043848,0,0,1,0,1,0,0,0,0,0,1
4014,1,1,0,0,0.7183098591549296,1,1,1,1,1,0,1,1,0,0.8940298507462686,0.6716478190630049,0,0,0,1,1,0,0,0,1,0,0
4015,1,0,0,0,0.49295774647887325,1,1,1,0,0,0,0,0,0,0.36019900497512436,0.2163281790906993,0,0,1,0,0,1,0,0,0,0,1
4016,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.26965174129353237,0.0030636972074774985,0,0,1,0,1,0,0,0,0,0,1
4017,1,0,0,0,0.3802816901408451,1,1,1,0,1,0,0,0,0,0.4054726368159204,0.1887433648742211,0,0,1,0,0,1,0,0,0,0,1
4018,1,0,1,1,0.08450704225352114,1,0,1,1,1,0,1,0,0,0.5094527363184079,0.0528790676205862,0,0,1,0,0,1,0,0,0,1,0
4019,0,0,0,0,0.18309859154929578,1,1,0,1,0,0,1,1,1,0.8189054726368158,0.16117585968151396,1,0,0,1,1,0,0,0,0,1,0
4020,0,1,1,0,1.0,0,0,1,1,1,1,1,1,1,0.46467661691542295,0.5224094161089314,0,0,1,0,0,0,1,0,1,0,0
4021,1,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.02238805970149252,0.00019616893607200554,1,1,0,0,1,0,0,0,0,0,1
4022,1,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.005970149253731349,0.016662820216939763,0,1,0,0,1,0,0,0,0,0,1
4023,0,0,0,0,0.5774647887323944,1,0,0,0,0,0,0,0,0,0.015422885572139305,0.0959035310408493,0,1,0,0,0,1,0,1,0,0,0
4024,1,0,0,0,0.08450704225352114,0,0,0,0,0,0,0,0,0,0.06766169154228854,0.019749596122778674,0,0,1,0,1,0,0,1,0,0,0
4025,0,0,0,0,0.04225352112676056,1,0,0,0,1,0,0,0,1,0.5626865671641791,0.03497576736672052,1,0,0,1,1,0,0,1,0,0,0
4026,0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9557213930348257,0.9277348257558274,0,0,0,1,0,0,1,0,1,0,0
4027,1,0,1,0,0.26760563380281693,0,0,0,0,0,0,0,0,1,0.061691542288557194,0.05354258019847681,1,0,1,0,1,0,0,0,0,1,0
4028,0,0,0,0,0.8732394366197184,1,0,1,1,1,1,1,1,0,0.9049751243781096,0.8113258712208632,0,0,0,1,0,0,1,0,1,0,0
4029,1,0,0,0,0.7746478873239437,0,0,1,1,1,1,0,0,0,0.2666666666666666,0.29324948072928686,0,0,1,0,0,0,1,1,0,0,0
4030,1,0,0,1,0.056338028169014086,1,0,0,0,0,1,0,0,1,0.32587064676616917,0.03092545580429264,0,0,1,0,1,0,0,0,0,0,1
4031,1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9174129353233832,0.9189591507039003,0,0,0,1,0,0,1,1,0,0,0
4032,0,1,1,1,0.943661971830986,1,1,0,1,1,0,0,0,1,0.6606965174129353,0.6536810523886454,0,0,0,1,1,0,0,0,0,1,0
4033,0,0,1,1,0.9295774647887325,1,0,1,1,0,1,0,0,0,0.4159203980099502,0.45871797830602357,0,0,1,0,0,1,0,0,0,0,1
4034,0,0,1,1,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.2626865671641791,0.040428109854604204,0,0,1,0,1,0,0,1,0,0,0
4035,0,0,1,1,0.7183098591549296,1,1,0,1,0,1,0,1,1,0.7462686567164178,0.5322986383567967,0,0,0,1,1,0,0,1,0,0,0
4036,1,0,1,1,0.23943661971830985,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.04421301638587584,0,1,0,0,1,0,0,0,0,0,1
4037,1,0,1,1,0.8169014084507042,1,1,0,0,0,0,0,0,0,0.07164179104477608,0.17484998846065083,0,1,0,0,0,0,1,0,0,0,1
4038,1,0,0,0,0.8309859154929577,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.1239556888991461,0,1,0,0,0,0,1,0,0,0,1
4039,0,0,0,0,0.08450704225352114,1,1,0,0,0,0,1,1,1,0.7547263681592039,0.07875605815831987,0,0,0,1,1,0,0,0,0,1,0
4040,0,0,1,1,0.8169014084507042,0,0,1,0,1,0,0,0,0,0.16467661691542285,0.22634433417955227,0,0,1,0,0,1,0,0,0,0,1
4041,0,0,0,0,0.6338028169014085,0,0,1,0,1,1,1,1,1,0.42288557213930345,0.33171013154858064,0,0,1,0,0,0,1,1,0,0,0
4042,0,0,0,0,0.056338028169014086,1,0,0,1,0,0,0,0,1,0.3293532338308458,0.02809831525501962,0,0,1,0,1,0,0,0,0,1,0
4043,0,1,1,0,0.8169014084507042,0,0,1,0,1,1,1,1,1,0.45572139303482584,0.44634779598430646,0,0,1,0,0,0,1,0,1,0,0
4044,1,0,1,0,0.971830985915493,1,1,0,1,1,1,1,1,1,0.6621890547263681,0.6806773597969075,0,0,1,0,0,0,1,1,0,0,0
4045,1,0,0,0,0.18309859154929578,1,0,0,0,0,0,0,0,1,0.5248756218905473,0.10330025386568198,1,0,0,1,1,0,0,0,1,0,0
4046,1,0,0,0,0.6056338028169015,1,1,0,0,0,0,0,0,1,0.31741293532338305,0.24466882067851373,0,0,1,0,1,0,0,0,0,0,1
4047,1,0,1,0,0.8873239436619719,1,1,1,0,1,0,1,0,1,0.7597014925373133,0.6842718670666974,0,0,0,1,0,0,1,0,1,0,0
4048,1,0,1,1,0.8028169014084507,0,0,1,0,1,1,1,1,0,0.4129353233830846,0.4160570043849527,0,0,1,0,0,0,1,0,0,0,1
4049,1,1,1,0,0.6338028169014085,1,1,0,0,0,1,1,1,0,0.8159203980099502,0.5463939533810294,0,0,0,1,0,1,0,0,0,1,0
4050,0,1,1,0,0.8028169014084507,1,1,0,1,0,0,1,1,1,0.8024875621890547,0.664885760443111,0,0,0,1,1,0,0,0,0,1,0
4051,1,0,1,0,1.0,1,1,0,1,0,0,1,1,1,0.790547263681592,0.7905492730210016,0,0,0,1,0,0,1,0,1,0,0
4052,1,1,0,0,0.4084507042253521,0,0,0,0,1,0,1,0,1,0.2194029850746268,0.1331813985691207,1,0,1,0,1,0,0,0,0,1,0
4053,0,1,0,0,0.14084507042253522,1,1,1,1,0,0,0,0,0,0.417910447761194,0.07433071774751905,0,0,1,0,1,0,0,1,0,0,0
4054,1,1,0,0,0.46478873239436624,0,0,0,1,1,0,1,1,1,0.37810945273631835,0.20160973921070854,0,0,1,0,1,0,0,0,0,1,0
4055,0,0,0,0,0.7464788732394366,0,0,1,1,0,0,0,1,0,0.27810945273631843,0.27846180475421184,0,0,1,0,0,0,1,1,0,0,0
4056,1,0,0,0,0.02816901408450704,0,0,0,1,0,0,1,1,1,0.3218905472636816,0.015756981306254327,1,0,1,0,1,0,0,0,0,1,0
4057,1,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.06616915422885569,0.21237018232171706,0,1,0,0,0,0,1,0,0,0,1
4058,1,0,1,1,0.5492957746478874,1,1,0,0,1,1,0,0,1,0.6626865671641791,0.37898107546734366,1,0,0,1,1,0,0,0,0,1,0
4059,1,0,1,1,0.014084507042253521,1,0,0,0,0,0,1,1,0,0.47213930348258704,0.013333717978306025,1,0,1,0,1,0,0,0,0,0,1
4060,0,0,1,1,0.7464788732394366,1,1,0,0,1,0,0,1,0,0.4487562189054727,0.39121855527348254,0,0,1,0,0,0,1,0,1,0,0
4061,1,0,0,0,0.18309859154929578,1,0,1,0,0,0,0,0,0,0.3169154228855721,0.07970228479113779,0,0,1,0,1,0,0,1,0,0,0
4062,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.5199004975124378,0.005965843526425109,1,0,0,1,1,0,0,0,0,1,0
4063,1,0,0,0,0.1267605633802817,1,1,0,1,1,0,0,1,1,0.7621890547263681,0.10785252711747059,1,0,0,1,1,0,0,0,0,1,0
4064,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.31741293532338305,0.0036175859681513963,0,0,1,0,1,0,0,0,0,1,0
4065,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.0001096238172167089,1,1,0,0,1,0,0,0,0,0,1
4066,0,0,0,0,0.7746478873239437,1,1,1,1,0,1,0,0,1,0.46169154228855724,0.42081121624740364,0,0,1,0,0,1,0,1,0,0,0
4067,1,0,1,0,0.943661971830986,1,0,1,1,0,1,1,1,1,0.6104477611940298,0.6343180244634203,0,0,1,0,0,0,1,1,0,0,0
4068,1,0,1,1,0.18309859154929578,1,0,0,0,0,0,0,0,1,0.01243781094527363,0.029217632125548117,0,1,0,0,0,1,0,0,0,0,1
4069,0,0,1,1,0.943661971830986,1,0,1,0,0,1,1,1,1,0.8089552238805969,0.7672744057235172,0,0,0,1,0,0,1,0,0,1,0
4070,0,1,1,0,0.7605633802816901,1,1,0,0,0,0,0,0,1,0.554726368159204,0.46545118855296563,0,0,0,1,1,0,0,0,0,1,0
4071,1,0,0,0,0.2112676056338028,0,0,1,0,0,0,1,0,1,0.20547263681592037,0.07449803831063928,0,0,1,0,1,0,0,0,0,1,0
4072,0,1,0,0,0.11267605633802817,1,0,0,0,0,0,0,1,1,0.6099502487562188,0.0807465958919917,0,0,0,1,1,0,0,0,0,1,0
4073,0,0,1,1,0.18309859154929578,1,0,1,1,0,0,1,0,1,0.4696517412935324,0.10602354027232865,1,0,1,0,1,0,0,0,0,1,0
4074,0,1,1,0,0.8028169014084507,1,1,0,0,1,0,1,1,1,0.800497512437811,0.6685668128317563,1,0,0,1,1,0,0,0,0,1,0
4075,0,0,0,0,0.7323943661971831,0,0,1,1,0,0,0,1,1,0.27910447761194024,0.2917205169628433,0,0,1,0,1,0,0,1,0,0,0
4076,0,0,1,0,0.971830985915493,1,1,1,1,1,0,1,0,1,0.8069651741293532,0.7991807062081698,0,0,0,1,0,0,1,0,1,0,0
4077,1,1,1,1,0.18309859154929578,1,1,0,0,0,0,1,1,1,0.771641791044776,0.1531848603738749,0,0,0,1,1,0,0,0,0,1,0
4078,0,0,1,1,0.295774647887324,1,0,1,0,1,1,1,0,1,0.49004975124378103,0.17600392337872145,1,0,1,0,0,1,0,1,0,0,0
4079,1,0,1,0,0.1267605633802817,1,1,1,0,0,0,0,0,1,0.5960199004975125,0.08612393261020079,0,0,0,1,1,0,0,0,1,0,0
4080,1,0,1,1,0.3943661971830986,1,1,0,0,0,0,0,0,0,0.07810945273631842,0.07774636510500808,0,1,0,0,0,0,1,0,0,0,1
4081,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5109452736318407,0.005861989383798754,1,0,0,1,1,0,0,0,0,1,0
4082,0,0,1,0,0.676056338028169,1,1,1,0,1,1,1,1,0,0.6577114427860695,0.46625317332102467,1,0,1,0,0,1,0,0,0,1,0
4083,1,1,1,0,0.943661971830986,1,1,0,1,0,0,1,1,1,0.8154228855721393,0.7884664204938842,1,0,0,1,1,0,0,0,0,1,0
4084,1,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0.5950248756218905,0.006837064389568427,1,0,0,1,1,0,0,0,0,1,0
4085,1,0,0,0,0.4084507042253521,0,0,0,0,0,1,0,1,1,0.2199004975124378,0.13480844680360027,0,0,1,0,0,1,0,0,1,0,0
4086,1,0,1,0,1.0,1,1,1,1,1,1,1,0,0,0.6064676616915423,0.6211747057465958,0,0,1,0,0,0,1,0,1,0,0
4087,1,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.026368159203980085,0.026332794830371566,0,1,0,0,1,0,0,0,0,0,1
4088,0,0,0,0,0.08450704225352114,1,1,0,0,0,0,0,0,0,0.5507462686567164,0.05783521809369952,1,0,0,1,1,0,0,0,0,1,0
4089,1,0,0,0,0.11267605633802817,1,1,0,0,0,0,0,0,1,0.5621890547263682,0.0793676436648973,1,0,0,1,1,0,0,0,0,1,0
4090,1,0,0,1,0.0,1,0,1,0,0,0,0,0,0,0.31492537313432833,0.0035887375951996307,0,0,1,0,1,0,0,0,0,0,1
4091,1,0,0,0,0.26760563380281693,1,1,0,1,0,1,0,1,1,0.5039800995024876,0.15596007385183475,0,0,1,0,1,0,0,0,1,0,0
4092,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.00016732056312024,0,1,0,0,1,0,0,0,0,0,1
4093,1,0,0,0,0.3943661971830986,1,1,0,0,0,0,0,0,1,0.5746268656716418,0.2534560350796215,0,0,0,1,1,0,0,0,1,0,0
4094,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0.554726368159204,0.006369720747749827,0,0,0,1,1,0,0,0,0,1,0
4095,0,0,0,0,0.02816901408450704,1,0,1,0,0,1,0,0,1,0.6373134328358209,0.022570966997461344,0,0,0,1,1,0,0,0,0,0,1
4096,1,0,0,0,0.26760563380281693,1,0,1,0,1,0,1,0,1,0.7079601990049752,0.21374913454881148,0,0,0,1,1,0,0,1,0,0,0
4097,0,0,0,1,0.8873239436619719,1,0,0,1,0,1,1,1,1,0.8049751243781095,0.7099469189937687,0,0,0,1,1,0,0,0,1,0,0
4098,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.019402985074626844,0.0001615508885298867,1,1,0,0,1,0,0,0,0,0,1
4099,1,0,0,0,0.07042253521126761,0,0,1,0,0,0,0,0,0,0.11144278606965174,0.016460881606277403,0,0,1,0,1,0,0,1,0,0,0
4100,0,0,1,0,0.6901408450704226,1,0,0,0,0,0,0,0,0,0.015422885572139305,0.11474728825294254,0,1,0,0,0,0,1,0,0,1,0
4101,0,0,0,0,0.07042253521126761,1,0,1,0,0,0,0,1,1,0.4069651741293532,0.036683591045465036,0,0,1,0,1,0,0,1,0,0,0
4102,0,0,1,1,0.08450704225352114,1,0,0,0,0,0,0,0,0,0.26368159203980096,0.036331640895453494,0,0,1,0,1,0,0,0,0,1,0
4103,0,0,1,1,1.0,1,1,0,0,1,0,0,1,1,0.7218905472636815,0.7492499423032541,0,0,0,1,0,0,1,0,1,0,0
4104,0,0,1,0,0.09859154929577466,1,0,0,1,0,0,0,0,1,0.3114427860696517,0.04323217170551581,0,0,1,0,1,0,0,1,0,0,0
4105,1,0,1,1,0.9295774647887325,1,1,1,0,0,1,1,1,0,0.8800995024875623,0.8066812831756289,0,0,0,1,0,0,1,0,1,0,0
4106,1,1,1,0,0.323943661971831,1,1,0,0,0,0,1,1,1,0.7492537313432835,0.25908723747980617,1,0,0,1,1,0,0,0,0,1,0
4107,1,0,1,0,1.0,1,1,1,1,0,0,0,1,1,0.7582089552238807,0.7965497345949688,0,0,0,1,0,0,1,0,1,0,0
4108,0,0,1,1,0.4507042253521127,1,0,0,0,0,0,0,0,1,0.011940298507462671,0.06709554581121625,0,1,0,0,0,1,0,1,0,0,0
4109,0,0,0,0,0.014084507042253521,0,0,0,0,0,0,0,0,1,0.06766169154228854,0.004333025617355182,1,0,1,0,1,0,0,0,0,1,0
4110,0,0,1,0,0.971830985915493,1,0,1,1,0,1,0,1,0,0.49452736318407964,0.5360431571659358,0,0,1,0,0,0,1,0,0,0,1
4111,1,0,0,0,0.295774647887324,1,0,0,1,1,0,1,0,0,0.46766169154228854,0.16420493884144935,0,0,1,0,0,1,0,1,0,0,0
4112,1,0,0,0,0.8169014084507042,1,1,1,1,1,0,0,1,1,0.8079601990049752,0.6467689822294023,0,0,0,1,1,0,0,1,0,0,0
4113,0,0,0,0,0.49295774647887325,1,0,0,0,0,0,0,0,1,0.020895522388059695,0.0781271636279714,0,1,0,0,0,1,0,0,1,0,0
4114,1,0,1,1,0.7042253521126761,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.11654165705054235,0,1,0,0,0,0,1,0,0,0,1
4115,0,0,1,0,0.7323943661971831,1,1,1,0,1,1,1,0,0,0.5885572139303483,0.4774001846295869,0,0,1,0,0,1,0,1,0,0,0
4116,1,0,1,1,0.26760563380281693,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.043480267712901,0,1,0,0,0,1,0,1,0,0,0
4117,0,0,1,0,0.8732394366197184,1,0,1,0,1,0,1,1,0,0.8104477611940298,0.728317562889453,0,0,0,1,0,0,1,0,1,0,0
4118,1,0,0,0,0.5492957746478874,1,0,0,1,0,0,0,0,0,0.5626865671641791,0.34074544195707357,0,0,0,1,1,0,0,0,1,0,0
4119,0,0,0,0,0.47887323943661975,1,0,0,0,0,0,0,0,1,0.008955223880596996,0.07145165012693284,0,1,0,0,0,1,0,0,0,0,1
4120,0,0,1,1,0.35211267605633806,1,0,0,0,0,0,0,1,0,0.6039800995024875,0.2325698130625433,0,0,0,1,0,1,0,1,0,0,0
4121,0,1,1,0,0.36619718309859156,1,1,0,1,1,0,0,1,1,0.7691542288557214,0.28749134548811445,1,0,0,1,1,0,0,0,0,1,0
4122,0,0,0,1,0.7323943661971831,1,0,1,1,0,1,0,0,0,0.44378109452736314,0.392418647588276,0,0,1,0,0,1,0,0,1,0,0
4123,0,1,1,0,0.46478873239436624,1,0,0,0,0,0,0,0,0,0.5303482587064676,0.27793099469189936,0,0,0,1,1,0,0,0,1,0,0
4124,1,1,1,0,0.25352112676056343,1,1,0,0,0,0,1,1,1,0.7631840796019901,0.2009519963074083,0,0,0,1,1,0,0,0,0,1,0
4125,0,0,1,0,0.5915492957746479,1,0,1,1,1,0,0,0,1,0.6751243781094527,0.4076678975305793,0,0,0,1,1,0,0,0,1,0,0
4126,0,0,1,1,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.012012462497115163,0,1,0,0,1,0,0,0,0,0,1
4127,0,0,0,1,0.7746478873239437,1,1,0,0,0,0,0,0,1,0.06517412935323383,0.16217401338564508,0,1,0,0,0,0,1,0,0,0,1
4128,0,0,0,0,0.7887323943661972,0,0,0,1,0,0,1,0,1,0.20945273631840794,0.24147819063004847,1,0,1,0,1,0,0,0,0,1,0
4129,0,0,1,1,0.46478873239436624,1,0,0,0,1,0,1,0,1,0.6547263681592039,0.3336198938379875,0,0,0,1,1,0,0,0,0,0,1
4130,1,0,0,0,0.1267605633802817,0,0,0,1,0,1,0,0,0,0.17910447761194026,0.040987768289868456,0,0,1,0,1,0,0,0,0,1,0
4131,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.00016732056312024,1,1,0,0,1,0,0,0,0,0,1
4132,1,0,0,0,0.16901408450704225,0,0,0,0,0,0,0,0,1,0.056218905472636804,0.032540964689591514,1,0,1,0,1,0,0,0,0,1,0
4133,0,0,0,0,0.7746478873239437,1,1,0,1,0,0,1,1,0,0.799502487562189,0.6418474498038311,0,0,0,1,1,0,0,0,0,1,0
4134,1,0,1,0,0.7605633802816901,1,1,0,1,1,0,1,1,1,0.8497512437810945,0.6528790676205861,0,0,0,1,1,0,0,0,1,0,0
