,Track Name,Class,Feat,Length,WordCount,ng,Remix,Invalid
8106,The Fool,Country,False,8,2,False,False,False
8107,Space Girl,Instrumental,False,10,2,False,False,False
8108,"to Perth, before the border closes",Indie,False,34,6,False,False,False
8109,Meftunum Sana,Country,False,13,2,False,False,False
8110,Good Grief,Country,False,10,2,False,False,False
8111,Rolling in the Deep,Instrumental,False,19,4,False,False,False
8112,Wicked Game - Acoustic; Live,Country,False,28,5,False,False,False
8113,Never Thought I'd Feel Again,Alt,False,28,5,False,False,False
8114,Lay Lady Lay,Acoustic_Folk,False,12,3,False,False,False
8115,All In One Night,Country,False,16,4,False,False,False
8116,The Devil Went Down to Georgia,Metal,False,30,6,False,False,False
8117,Tormenta,Country,False,8,1,False,False,False
8118,Awake,Country,False,5,1,False,False,False
8119,Azul,Blues,False,4,1,False,False,False
8120,Leyla,Alt,False,5,1,False,False,False
8121,Doo Wop (That Thing),HipHop,False,20,4,False,False,False
8122,Life by the Drop,Alt,False,16,4,False,False,False
8123,Sakatat,Instrumental,False,7,1,False,False,False
8124,Vice Grip,Acoustic_Folk,False,9,2,False,False,False
8125,Strong Island,HipHop,False,13,2,False,False,False
8126,Mohanakalyani Thillana Carnatic fusion,Rock,False,38,4,False,False,False
8127,Rock Out,Alt,False,8,2,False,False,False
8128,Erase / Rewind,Country,False,14,3,False,False,False
8129,Seems I‚Äôm Never Tired Lovin‚Äô You,Alt,False,36,6,False,False,False
8130,tremolo+delay,Country,False,13,1,False,False,False
8131,Spinning Wheel - Live at Woodstock,Country,False,34,6,False,False,False
8132,Monte Carlo,Alt,False,11,2,False,False,False
8133,A Certain Shade of Green,Acoustic_Folk,False,24,5,False,False,False
8134,Tisnant an Chatma,Alt,False,17,3,False,False,False
8135,What A Life (j'fais ma life) [feat. Suzane],Alt,True,43,8,False,False,False
8136,Petty Thieving,Alt,False,14,2,False,False,False
8137,Batman,HipHop,False,6,1,False,False,False
8138,Whip It,Country,False,7,2,False,False,False
8139,Believe,Acoustic_Folk,False,7,1,False,False,False
8140,Attack Ships on Fire,Acoustic_Folk,False,20,4,False,False,False
8141,Whenever He Asks,Instrumental,False,16,3,False,False,False
8142,Incense And Peppermints,Indie,False,23,3,False,False,False
8143,Black Mire,Country,False,10,2,False,False,False
8144,Golden Retriever,Country,False,16,2,False,False,False
8145,Write It Down - Acoustic,Instrumental,False,24,5,False,False,False
8146,The Moon,Acoustic_Folk,False,8,2,False,False,False
8147,In Over My Head,Indie,False,15,4,False,False,False
8148,All My Friends,Alt,False,14,3,False,False,False
8149,Boom! Shake the Room,Instrumental,False,20,4,False,False,False
8150,Charlie,Alt,False,7,1,False,False,False
8151,Mind Your Own Business,Indie,False,22,4,False,False,False
8152,Dead Man's Hand,Alt,False,15,3,True,False,False
8153,◊î◊ú◊ô◊ú◊î ◊ú◊ê - ◊¢◊ú◊ô◊™ ◊ú◊ô ◊ë◊ñ◊ô◊õ◊®◊ï◊ü,Country,False,46,6,False,False,True
8154,29 Palms - 2006 Remaster,Country,False,24,5,False,False,False
8155,GANG GANG (with Lil Wayne),Instrumental,False,26,5,False,False,False
8156,Weatherman,Country,False,10,1,False,False,False
8157,parents,Instrumental,False,7,1,False,False,False
8158,King Nothing,Acoustic_Folk,False,12,2,False,False,False
8159,Danger - Original Mix,HipHop,False,21,4,False,False,False
8160,Bruised And Bloodied,Country,False,20,3,False,False,False
8161,Beautiful Boy (Darling Boy) - Remastered 2010,Country,False,45,7,False,False,False
8162,Drown,Country,False,5,1,False,False,False
8163,Fire,Alt,False,4,1,False,False,False
8164,Feel Good Hit Of The Summer,Acoustic_Folk,False,27,6,False,False,False
8165,◊©◊ô◊® ◊©◊ú ◊ê◊ó◊®◊ô ◊û◊ú◊ó◊û◊î - ◊ô◊°◊û◊ô◊ü - ◊®◊ô◊û◊ê◊°◊ò◊®◊ô◊†◊í,Country,False,67,8,False,False,True
8166,Unseen,Alt,False,6,1,False,False,False
8167,Exless,Instrumental,False,6,1,False,False,False
8168,The Joys And Sorrows Of Life,Blues,False,28,6,False,False,False
8169,Khulat Einaim,Country,False,13,2,False,False,False
8170,The Eulogy of You and Me,Country,False,24,6,False,False,False
8171,"god save me, but don't drown me out",Country,False,35,8,True,False,False
8172,Labyrinth - Acoustic,Indie,False,20,3,False,False,False
8173,One Way Or Another - Remastered,Country,False,31,6,False,False,False
8174,No Good,Alt,False,7,2,False,False,False
8175,Pick Your Poison,Alt,False,16,3,False,False,False
8176,Look the Other Way,Country,False,18,4,False,False,False
8177,Enna Thavam Seithanai - Instrumental,Alt,False,36,5,False,False,False
8178,Tonight (feat. D-Block Europe & OBOY),HipHop,True,37,6,False,False,False
8179,Astral,Acoustic_Folk,False,6,1,False,False,False
8180,Welcome to Paradise,Country,False,19,3,False,False,False
8181,Johnny Remember Me,Alt,False,18,3,False,False,False
8182,Hollow,Alt,False,6,1,False,False,False
8183,Blue Magic (Waikiki) - Eric Krasno Remix,Alt,False,40,7,False,True,False
8184,◊ë◊©◊¢◊î ◊ò◊ï◊ë◊î,Instrumental,False,17,2,False,False,True
8185,Waiting Room,Indie,False,12,2,False,False,False
8186,Achrey Hakol Mitga'agea,Instrumental,False,23,3,False,False,False
8187,Deadline,Alt,False,8,1,False,False,False
8188,Fields of Bone,Acoustic_Folk,False,14,3,False,False,False
8189,Raga Hamsdhwani,Rock,False,15,2,False,False,False
8190,Cosmic Dancer,Indie,False,13,2,False,False,False
8191,Right Here Right Now,Country,False,20,4,False,False,False
8192,Good Fortune,Indie,False,12,2,False,False,False
8193,Junco Partner,Alt,False,13,2,False,False,False
8194,Feels Like Home (with Shwayze),Country,False,30,5,False,False,False
8195,Slam The Door,HipHop,False,13,3,False,False,False
8196,"Twinkle, Twinkle Lucky Star",Metal,False,27,4,False,False,False
8197,Losing Skin,Country,False,11,2,False,False,False
8198,Santa Barbara,Alt,False,13,2,False,False,False
8199,◊™◊†◊ô ◊ú◊ô ◊ô◊ì,Instrumental,False,16,3,False,False,True
8200,Falling Down - Bonus Track,HipHop,False,26,5,False,False,False
8201,Get Free,Country,False,8,2,False,False,False
8202,Days Go By,Country,False,10,3,False,False,False
8203,Darbari,Rock,False,7,1,False,False,False
8204,Popular,Indie,False,7,1,False,False,False
8205,◊î◊ú◊ê ◊†◊ï◊ì◊¢,Country,False,15,2,False,False,True
8206,In My Mind,Country,False,10,3,False,False,False
8207,Prisoner,Alt,False,8,1,False,False,False
8208,9 Crimes,Alt,False,8,2,False,False,False
8209,Click Click Domino (feat. Marcus King),Alt,True,38,6,False,False,False
8210,Rip & Tear,Acoustic_Folk,False,10,3,False,False,False
8211,He Be Like,HipHop,False,10,3,False,False,False
8212,Infinite,Country,False,8,1,False,False,False
8213,Blue On Black - Live,Alt,False,20,5,False,False,False
8214,Swarm,Alt,False,5,1,False,False,False
8215,Leviathans,Acoustic_Folk,False,10,1,False,False,False
8216,The Fire and the Sinner,Acoustic_Folk,False,23,5,False,False,False
8217,Painkiller,Indie,False,10,1,False,False,False
8218,Renegades,Country,False,9,1,False,False,False
8219,Disturbing Roars at Twilight,Acoustic_Folk,False,28,4,False,False,False
8220,Cult,Acoustic_Folk,False,4,1,False,False,False
8221,Freak On a Leash,Country,False,16,4,False,False,False
8222,Money Makes You Ugly,Alt,False,20,4,False,False,False
8223,Old Friends,HipHop,False,11,2,False,False,False
8224,A Woman Named Trouble,Alt,False,21,4,False,False,False
8225,Bubba Slide - Live,Country,False,18,4,False,False,False
8226,Milano Sport,Alt,False,12,2,False,False,False
8227,Desire Lines,Alt,False,12,2,False,False,False
8228,Leavin' Trunk,Country,False,13,2,True,False,False
8229,Fun at the Geysers,Indie,False,18,4,False,False,False
8230,Lay Me Down,Country,False,11,3,False,False,False
8231,Satie / Orch. Ducros: Gymnopédie No. 1,Blues,False,38,7,False,False,False
8232,Send My Love (To Your New Lover),Instrumental,False,32,7,False,False,False
8233,◊ê◊ú ◊™◊ï◊ï◊™◊®,Country,False,15,2,False,False,True
8234,Sittin On Top Of The World,Alt,False,26,6,False,False,False
8235,Against The Wall - Acoustic Version,Country,False,35,6,False,False,False
8236,Beyond the Realms of Death,Acoustic_Folk,False,26,5,False,False,False
8237,Deep,Indie,False,4,1,False,False,False
8238,Ice Cream Man,Alt,False,13,3,False,False,False
8239,Northern Lights,Alt,False,15,2,False,False,False
8240,I Kissed Someone (It Wasn't You),Alt,False,32,6,True,False,False
8241,Brachyura Bombshell,Acoustic_Folk,False,19,2,False,False,False
8242,Without U,Country,False,9,2,False,False,False
8243,Charlie Kaufman,Instrumental,False,15,2,False,False,False
8244,"Somebody to Love - Live at The Woodstock Music & Art Fair, August 17, 1969",Country,False,74,15,False,False,False
8245,Casamigos,HipHop,False,9,1,False,False,False
8246,Less,Alt,False,4,1,False,False,False
8247,Gimme Danger - Bowie Mix,Country,False,24,5,False,False,False
8248,Lost,Alt,False,4,1,False,False,False
8249,I Will Follow You into the Dark,Country,False,31,7,False,False,False
8250,Reverse Cowgirl,Instrumental,False,15,2,False,False,False
8251,Big Deal,Alt,False,8,2,False,False,False
8252,Love Is The Drug,Alt,False,16,4,False,False,False
8253,DJs,Country,False,3,1,False,False,False
8254,Lukas Nelson and Promise of the Real,Rock,False,36,7,False,False,False
8255,The Dawning,Acoustic_Folk,False,11,2,False,False,False
8256,I Won't Hold You Back,Country,False,21,5,True,False,False
8257,Bluuwuu,HipHop,False,7,1,False,False,False
8258,Dark Secrets,Acoustic_Folk,False,12,2,False,False,False
8259,Iron Lung,Indie,False,9,2,False,False,False
8260,Enough Isn't Enough,Acoustic_Folk,False,19,3,True,False,False
8261,Alfa,Acoustic_Folk,False,4,1,False,False,False
8262,Guerrilla Radio,Country,False,15,2,False,False,False
8263,Seek & Destroy,Acoustic_Folk,False,14,3,False,False,False
8264,She Don't Use Jelly,Alt,False,19,4,True,False,False
8265,The Boys of Summer,Country,False,18,4,False,False,False
8266,I Believe In You,Country,False,16,4,False,False,False
8267,Isotope - Rudy Van Gelder Edition / 2004 Digital Remaster,Alt,False,57,10,False,False,False
8268,Gimme Chocolate!!,Acoustic_Folk,False,17,2,False,False,False
8269,Silver Machine - Live at the Roundhouse London; 1996 Remaster,Alt,False,61,10,False,False,False
8270,Ritual in Transfigured Time,Alt,False,27,4,False,False,False
8271,Obscenity,Acoustic_Folk,False,9,1,False,False,False
8272,Bedroom Walls,Instrumental,False,13,2,False,False,False
8273,Look Like Me,Instrumental,False,12,3,False,False,False
8274,Dancing With Myself,Country,False,19,3,False,False,False
8275,NY Rip Off,Country,False,10,3,False,False,False
8276,Loner,Country,False,5,1,False,False,False
8277,◊í◊ù ◊î◊ô◊ù ◊†◊°◊ï◊í,Country,False,20,3,False,False,True
8278,True Friends,Country,False,12,2,False,False,False
8279,Glycerine - Acoustic,Country,False,20,3,False,False,False
8280,Do You Really Want It,Country,False,21,5,False,False,False
8281,madhouse,Alt,False,8,1,False,False,False
8282,Aap Ke Kamre Mein,Pop,False,17,4,False,False,False
8283,Five Years Ago,Blues,False,14,3,False,False,False
8284,Piya: Basant Mukhari,Rock,False,20,3,False,False,False
8285,The Sounds of Silence,Country,False,21,4,False,False,False
8286,Convalesce (feat. REGALJASON),Alt,True,29,3,False,False,False
8287,Rain Gonna Fall,Alt,False,15,3,False,False,False
8288,Farewell,Acoustic_Folk,False,8,1,False,False,False
8289,Touch and Go,Acoustic_Folk,False,12,3,False,False,False
8290,Ghosts & Typhoons,Country,False,17,3,False,False,False
8291,Sweater Weather (Acoustic),Rock,False,26,3,False,False,False
8292,Tuning My Guitar - Live at Woodstock,Country,False,36,7,False,False,False
8293,2 Cool,Indie,False,6,2,False,False,False
8294,For Whom the Banshee Cries,Acoustic_Folk,False,26,5,False,False,False
8295,Amnesia (feat. GASHI),Country,True,21,3,False,False,False
8296,I Need My Girl,Alt,False,14,4,False,False,False
8297,Mouth of Shame,Alt,False,14,3,False,False,False
8298,Private Cloud,Alt,False,13,2,False,False,False
8299,GOOD GRIEF,Country,False,10,2,False,False,False
8300,Coming Up Short,Country,False,15,3,False,False,False
8301,"Chashni (From ""Bharat"")",Pop,False,23,3,False,False,False
8302,Different Colors,Country,False,16,2,False,False,False
8303,Light My Fire,Country,False,13,3,False,False,False
8304,Love & Peace,Alt,False,12,3,False,False,False
8305,Oh No,Indie,False,5,2,False,False,False
8306,The Unposted Letter,Rock,False,19,3,False,False,False
8307,Titans (feat. Sia & Labrinth),Instrumental,True,29,5,False,False,False
8308,Starstruck - Single Version,Alt,False,27,4,False,False,False
8309,Letting You Go,Country,False,14,3,False,False,False
8310,Alpha,Country,False,5,1,False,False,False
8311,Getaway,Indie,False,7,1,False,False,False
8312,Follow You,Country,False,10,2,False,False,False
8313,Eatin' Dust,Country,False,11,2,True,False,False
8314,Never Forget You,Instrumental,False,16,3,False,False,False
8315,Dialogues - Hum Aapke Hain Koun,Pop,False,31,6,False,False,False
8316,Kyoto,Alt,False,5,1,False,False,False
8317,Too Afraid to Love,Country,False,18,4,False,False,False
8318,Love Tonight - Edit,Instrumental,False,19,4,False,False,False
8319,Ohms,Indie,False,4,1,False,False,False
8320,As Tears Go By - (Original Single Mono Version),Country,False,47,9,False,False,False
8321,MEAT - Radio Edit,Country,False,17,4,False,False,False
8322,All of Your Stones,Country,False,18,4,False,False,False
8323,One Last Embrace,Indie,False,16,3,False,False,False
8324,Meine Grausamkeit Kennt Keine Grenzen,Acoustic_Folk,False,37,5,False,False,False
8325,Cold - Acoustic,Instrumental,False,15,3,False,False,False
8326,Three Little Birds,Country,False,18,3,False,False,False
8327,Better Than Heaven,Alt,False,18,3,False,False,False
8328,Rough and Straight,Alt,False,18,3,False,False,False
8329,Cheer Up Baby,Country,False,13,3,False,False,False
8330,Cheerleaders,HipHop,False,12,1,False,False,False
8331,Breakfast At Tiffany's,Country,False,22,3,False,False,False
8332,Colombiana,Instrumental,False,10,1,False,False,False
8333,"Two Nordic Melodies, Op.63: 2. Cowkeeper's tune and country dance",Blues,False,65,10,False,False,False
8334,Testarossa (SebastiAn Remix),Indie,False,28,3,False,True,False
8335,The Legend of Mother Swan,Acoustic_Folk,False,25,5,False,False,False
8336,Voodoo Woman,Alt,False,12,2,False,False,False
8337,◊ê◊ú ◊™◊©◊í◊¢ ◊ê◊ï◊™◊ô,HipHop,False,22,3,False,False,True
8338,Coucou - Edit,Alt,False,13,3,False,False,False
8339,Dear God - Remastered 2001,Indie,False,26,5,False,False,False
8340,Ride,Alt,False,4,1,False,False,False
8341,Maybe It's Time,Country,False,15,3,False,False,False
8342,Another Bish,Country,False,12,2,False,False,False
8343,Marry Me,Instrumental,False,8,2,False,False,False
8344,Purge The Poison,Alt,False,16,3,False,False,False
8345,Holidays,Indie,False,8,1,False,False,False
8346,Want U There,Alt,False,12,3,False,False,False
8347,DYSTOPIA SYMPHONY,Country,False,17,2,False,False,False
8348,Rewrite The Stars (with James Arthur & Anne-Marie),Instrumental,False,50,8,False,False,False
8349,Solamente Uno,Blues,False,13,2,False,False,False
8350,This Is Heaven,Instrumental,False,14,3,False,False,False
8351,Dance: II. Second Movement,Blues,False,26,4,False,False,False
8352,Basket Case,Country,False,11,2,False,False,False
8353,Drive,Country,False,5,1,False,False,False
8354,Sweet Nothing (feat. Florence Welch),Instrumental,True,36,5,False,False,False
8355,Black Flames March,Acoustic_Folk,False,18,3,False,False,False
8356,Barbara Ann,Alt,False,11,2,False,False,False
8357,Red Sails in the Sunset,Blues,False,23,5,False,False,False
8358,When You Got a Good Friend,Alt,False,26,6,False,False,False
8359,Daffadowndilly,Alt,False,14,1,False,False,False
8360,Mood (feat. iann dior),Instrumental,True,22,4,False,False,False
8361,I Still...,Instrumental,False,10,2,False,False,False
8362,For Want of,Country,False,11,3,False,False,False
8363,No Room,Indie,False,7,2,False,False,False
8364,Flying whales,Acoustic_Folk,False,13,2,False,False,False
8365,Pots And Pans,Alt,False,13,3,False,False,False
8366,◊ë◊©◊ù ◊î◊ì◊û◊ï◊ß◊®◊ò◊ô◊î,Alt,False,25,2,False,False,True
8367,Everything Is Alright,Country,False,21,3,False,False,False
8368,◊¢◊ô◊® ◊©◊ú ◊ß◊ô◊•,Country,False,18,3,False,False,True
8369,Since I Met You Baby,Alt,False,20,5,False,False,False
8370,Break In The Current,Acoustic_Folk,False,20,4,False,False,False
8371,Wiggle,Alt,False,6,1,False,False,False
8372,Calling Me Home (with Francesco Turrisi),Indie,False,40,6,False,False,False
8373,I Feel Free,Country,False,11,3,False,False,False
8374,Break Ya Neck,HipHop,False,13,3,False,False,False
8375,Show Them The Way,Country,False,17,4,False,False,False
8376,Mr Loverman,Instrumental,False,11,2,False,False,False
8377,"John Smith, Sarah Jarosz",Rock,False,24,4,False,False,False
8378,Cornelius,Alt,False,9,1,False,False,False
8379,Space Lord,Acoustic_Folk,False,10,2,False,False,False
8380,The Most Beautiful Girl,Metal,False,23,4,False,False,False
8381,Hail Mighty Caesar,Alt,False,18,3,False,False,False
8382,do you,Alt,False,6,2,False,False,False
8383,The Passage of Time,Acoustic_Folk,False,19,4,False,False,False
8384,In The Land Of Grey & Pink,Country,False,26,7,False,False,False
8385,It's About Time,Country,False,15,3,False,False,False
8386,Down,Country,False,4,1,False,False,False
8387,Stoop Down Baby - Live,Alt,False,22,5,False,False,False
8388,Rebel Rebel - 1999 Remaster,Country,False,27,5,False,False,False
